country,region,continent,tau_ms,phi,reach_km,uncovered_share,uncovered_share_baseline,migrated_share
DO,North America,Americas,100,0.2,3143,0.30853083810326926,0.3254059022887917,0.03699949440366458
DO,North America,Americas,100,0.4,3143,0.2986304898386417,0.3254059022887917,0.05857845760334065
DO,North America,Americas,100,0.6,3143,0.29366409115917147,0.3254059022887917,0.06933249183036162
DO,North America,Americas,100,0.8,3143,0.29156647229649896,0.3254059022887917,0.0738884763375866
DO,North America,Americas,100,1.0,3143,0.29073236717488554,0.3254059022887917,0.07570317820475926
DO,North America,Americas,150,0.0,6714,0.3254059022887917,0.3254059022887917,0.0
DO,North America,Americas,150,0.2,6714,0.2863267104735219,0.3254059022887917,0.08808210164755699
DO,North America,Americas,150,0.4,6714,0.25961155104578026,0.3254059022887917,0.14342374240467226
DO,North America,Americas,150,0.6,6714,0.24407381612929965,0.3254059022887917,0.17403890758652166
DO,North America,Americas,150,0.8,6714,0.23623251861140432,0.3254059022887917,0.18914342304518136
DO,North America,Americas,150,1.0,6714,0.23336875392424197,0.3254059022887917,0.19458863923639622
DO,North America,Americas,200,0.0,10286,0.3254059022887917,0.3254059022887917,0.0
DO,North America,Americas,200,0.2,10286,0.2789240230989311,0.3254059022887917,0.10496623315289472
DO,North America,Americas,200,0.4,10286,0.2362157929900285,0.3254059022887917,0.1917753769420683
DO,North America,Americas,200,0.6,10286,0.19980601035246923,0.3254059022887917,0.259331467111072
DO,North America,Americas,200,0.8,10286,0.17368951858305573,0.3254059022887917,0.30470855135198605
DO,North America,Americas,200,1.0,10286,0.16212920287093066,0.3254059022887917,0.32412773234584064
DO,North America,Americas,300,0.0,17429,0.3254059022887917,0.3254059022887917,0.0
DO,North America,Americas,300,0.2,17429,0.2789114952677094,0.3254059022887917,0.10499486475104733
DO,North America,Americas,300,0.4,17429,0.2361288267825739,0.3254059022887917,0.19195072715580763
DO,North America,Americas,300,0.6,17429,0.1994930501270478,0.3254059022887917,0.2598884838192987
DO,North America,Americas,300,0.8,17429,0.17318731636376858,0.3254059022887917,0.305569806053023
DO,North America,Americas,300,1.0,17429,0.16153406604436774,0.3254059022887917,0.325131039255219
DO,North America,Americas,500,0.0,31714,0.3254059022887917,0.3254059022887917,0.0
DO,North America,Americas,500,0.2,31714,0.2789114952677094,0.3254059022887917,0.10499486475104733
DO,North America,Americas,500,0.4,31714,0.2361288267825739,0.3254059022887917,0.19195072715580763
DO,North America,Americas,500,0.6,31714,0.1994930501270478,0.3254059022887917,0.2598884838192987
DO,North America,Americas,500,0.8,31714,0.17318731636376858,0.3254059022887917,0.305569806053023
DO,North America,Americas,500,1.0,31714,0.16153406604436774,0.3254059022887917,0.325131039255219
DZ,Africa/MENA,EurAfrMENA,50,0.0,0,0.5386810553288525,0.5386810553288525,0.0
DZ,Africa/MENA,EurAfrMENA,50,0.2,0,0.5386810553288525,0.5386810553288525,0.0
DZ,Africa/MENA,EurAfrMENA,50,0.4,0,0.5386810553288525,0.5386810553288525,0.0
DZ,Africa/MENA,EurAfrMENA,50,0.6,0,0.5386810553288525,0.5386810553288525,0.0
DZ,Africa/MENA,EurAfrMENA,50,0.8,0,0.5386810553288525,0.5386810553288525,0.0
DZ,Africa/MENA,EurAfrMENA,50,1.0,0,0.5386810553288525,0.5386810553288525,0.0
DZ,Africa/MENA,EurAfrMENA,100,0.0,3143,0.5386810553288525,0.5386810553288525,0.0
DZ,Africa/MENA,EurAfrMENA,100,0.2,3143,0.4974076438979134,0.5386810553288525,0.09600450011251473
DZ,Africa/MENA,EurAfrMENA,100,0.4,3143,0.45723902697397806,0.5386810553288525,0.17534401043368436
DZ,Africa/MENA,EurAfrMENA,100,0.6,3143,0.41816688090482773,0.5386810553288525,0.2418717034123365
DZ,Africa/MENA,EurAfrMENA,100,0.8,3143,0.3795452179398249,0.5386810553288525,0.2997359597474513
DZ,Africa/MENA,EurAfrMENA,100,1.0,3143,0.3405641000957061,0.5386810553288525,0.35205449118162446
DZ,Africa/MENA,EurAfrMENA,150,0.0,6714,0.5386810553288525,0.5386810553288525,0.0
DZ,Africa/MENA,EurAfrMENA,150,0.2,6714,0.4906576064446781,0.5386810553288525,0.11022305305131361
DZ,Africa/MENA,EurAfrMENA,150,0.4,6714,0.4384458893823761,0.5386810553288525,0.20849964024777567
DZ,Africa/MENA,EurAfrMENA,150,0.6,6714,0.3828909054408595,0.5386810553288525,0.2949784774510118
DZ,Africa/MENA,EurAfrMENA,150,0.8,6714,0.32431595696983256,0.5386810553288525,0.37234846884283235
DZ,Africa/MENA,EurAfrMENA,150,1.0,6714,0.26243647032540063,0.5386810553288525,0.44243520006208487
DZ,Africa/MENA,EurAfrMENA,200,0.0,10286,0.5386810553288525,0.5386810553288525,0.0
DZ,Africa/MENA,EurAfrMENA,200,0.2,10286,0.48653380033835975,0.5386810553288525,0.11872596118854406
DZ,Africa/MENA,EurAfrMENA,200,0.4,10286,0.4245306680996246,0.5386810553288525,0.2316509569372017
DZ,Africa/MENA,EurAfrMENA,200,0.6,10286,0.35107110027158495,0.5386810553288525,0.3384853239670972
DZ,Africa/MENA,EurAfrMENA,200,0.8,10286,0.26556439749687155,0.5386810553288525,0.43913730969316495
DZ,Africa/MENA,EurAfrMENA,200,1.0,10286,0.17083517290530356,0.5386810553288525,0.5312110033900528
DZ,Africa/MENA,EurAfrMENA,300,0.0,17429,0.5386810553288525,0.5386810553288525,0.0
DZ,Africa/MENA,EurAfrMENA,300,0.2,17429,0.4865079861216302,0.5386810553288525,0.1187787444112435
DZ,Africa/MENA,EurAfrMENA,300,0.4,17429,0.4243318582584469,0.5386810553288525,0.23197352785186304
DZ,Africa/MENA,EurAfrMENA,300,0.6,17429,0.35024546319811,0.5386810553288525,0.33956606299870384
DZ,Africa/MENA,EurAfrMENA,300,0.8,17429,0.2629748718277654,0.5386810553288525,0.44186892821258344
DZ,Africa/MENA,EurAfrMENA,300,1.0,17429,0.16490318584320648,0.5386810553288525,0.5365687574513391
DZ,Africa/MENA,EurAfrMENA,500,0.0,31714,0.5386810553288525,0.5386810553288525,0.0
DZ,Africa/MENA,EurAfrMENA,500,0.2,31714,0.4865079861216302,0.5386810553288525,0.1187787444112435
DZ,Africa/MENA,EurAfrMENA,500,0.4,31714,0.4243210052349616,0.5386810553288525,0.23199112919265566
DZ,Africa/MENA,EurAfrMENA,500,0.6,31714,0.3501929365947626,0.5386810553288525,0.33963476948812626
DZ,Africa/MENA,EurAfrMENA,500,0.8,31714,0.2626463072149552,0.5386810553288525,0.4422145464421293
DZ,Africa/MENA,EurAfrMENA,500,1.0,31714,0.16395158103352056,0.5386810553288525,0.5374279247674216
EC,Latin America,Americas,50,0.0,0,0.48862737148743557,0.48862737148743557,0.0
EC,Latin America,Americas,50,0.2,0,0.48862737148743557,0.48862737148743557,0.0
EC,Latin America,Americas,50,0.4,0,0.48862737148743557,0.48862737148743557,0.0
EC,Latin America,Americas,50,0.6,0,0.48862737148743557,0.48862737148743557,0.0
EC,Latin America,Americas,50,0.8,0,0.48862737148743557,0.48862737148743557,0.0
EC,Latin America,Americas,50,1.0,0,0.48862737148743557,0.48862737148743557,0.0
EC,Latin America,Americas,100,0.0,3143,0.48862737148743557,0.48862737148743557,0.0
EC,Latin America,Americas,100,0.2,3143,0.48185571034203356,0.48862737148743557,0.015761960070231066
EC,Latin America,Americas,100,0.4,3143,0.477795910898055,0.48862737148743557,0.025022407753792157
EC,Latin America,Americas,100,0.6,3143,0.47504600398372293,0.48862737148743557,0.03121740009050169
EC,Latin America,Americas,100,0.8,3143,0.47300349847494366,0.48862737148743557,0.0357792917624782
EC,Latin America,Americas,100,1.0,3143,0.4713995953421508,0.48862737148743557,0.03933670495216394
EC,Latin America,Americas,150,0.0,6714,0.48862737148743557,0.48862737148743557,0.0
EC,Latin America,Americas,150,0.2,6714,0.45499846133799454,0.48862737148743557,0.07461947954324166
EC,Latin America,Americas,150,0.4,6714,0.42805044912914453,0.48862737148743557,0.1285301582574848
EC,Latin America,Americas,150,0.6,6714,0.4064795779409483,0.48862737148743557,0.1683237400696329
EC,Latin America,Americas,150,0.8,6714,0.38929962721228367,0.48862737148743557,0.19820231785667594
EC,Latin America,Americas,150,1.0,6714,0.37514066057412687,0.48862737148743557,0.22172919567940624
EC,Latin America,Americas,200,0.0,10286,0.48862737148743557,0.48862737148743557,0.0
EC,Latin America,Americas,200,0.2,10286,0.4369376333349411,0.48862737148743557,0.1112838882831664
EC,Latin America,Americas,200,0.4,10286,0.3790725077719946,0.48862737148743557,0.2152819424135874
EC,Latin America,Americas,200,0.6,10286,0.3152429875963058,0.48862737148743557,0.31268860211433314
EC,Latin America,Americas,200,0.8,10286,0.24878944357674768,0.48862737148743557,0.4009169460959595
EC,Latin America,Americas,200,1.0,10286,0.18215974740485716,0.48862737148743557,0.47979208634776355
EC,Latin America,Americas,300,0.0,17429,0.48862737148743557,0.48862737148743557,0.0
EC,Latin America,Americas,300,0.2,17429,0.436755037698303,0.48862737148743557,0.11164301844260714
EC,Latin America,Americas,300,0.4,17429,0.37833413480509104,0.48862737148743557,0.2164971414736252
EC,Latin America,Americas,300,0.6,17429,0.3132283916640784,0.48862737148743557,0.31554679723988494
EC,Latin America,Americas,300,0.8,17429,0.24439810030310455,0.48862737148743557,0.4063556434509082
EC,Latin America,Americas,300,1.0,17429,0.1743539863984398,0.48862737148743557,0.48862737148743557
EC,Latin America,Americas,500,0.0,31714,0.48862737148743557,0.48862737148743557,0.0
EC,Latin America,Americas,500,0.2,31714,0.436755037698303,0.48862737148743557,0.11164301844260714
EC,Latin America,Americas,500,0.4,31714,0.37833413480509104,0.48862737148743557,0.2164971414736252
EC,Latin America,Americas,500,0.6,31714,0.3132283916640784,0.48862737148743557,0.31554679723988494
EC,Latin America,Americas,500,0.8,31714,0.24439810030310455,0.48862737148743557,0.4063556434509082
EC,Latin America,Americas,500,1.0,31714,0.1743539863984398,0.48862737148743557,0.48862737148743557
EE,Europe,EurAfrMENA,50,0.0,0,0.3795217485238226,0.3795217485238226,0.0
EE,Europe,EurAfrMENA,50,0.2,0,0.3795217485238226,0.3795217485238226,0.0
EE,Europe,EurAfrMENA,50,0.4,0,0.3795217485238226,0.3795217485238226,0.0
EE,Europe,EurAfrMENA,50,0.6,0,0.3795217485238226,0.3795217485238226,0.0
EE,Europe,EurAfrMENA,50,0.8,0,0.3795217485238226,0.3795217485238226,0.0
EE,Europe,EurAfrMENA,50,1.0,0,0.3795217485238226,0.3795217485238226,0.0
EE,Europe,EurAfrMENA,100,0.0,3143,0.3795217485238226,0.3795217485238226,0.0
EE,Europe,EurAfrMENA,100,0.2,3143,0.33458068727341705,0.3795217485238226,0.10644915437496659
EE,Europe,EurAfrMENA,100,0.4,3143,0.2937887058938714,0.3795217485238226,0.19273161644952225
EE,Europe,EurAfrMENA,100,0.6,3143,0.26003569327606285,0.3795217485238226,0.2587885665027185
EE,Europe,EurAfrMENA,100,0.8,3143,0.23632514393827034,0.3795217485238226,0.30404980937753245
EE,Europe,EurAfrMENA,100,1.0,3143,0.22520076424036736,0.3795217485238226,0.32544532141337745
EE,Europe,EurAfrMENA,150,0.0,6714,0.3795217485238226,0.3795217485238226,0.0
EE,Europe,EurAfrMENA,150,0.2,6714,0.33313922693149156,0.3795217485238226,0.10964386074955414
EE,Europe,EurAfrMENA,150,0.4,6714,0.289800170319203,0.3795217485238226,0.20075556404243042
EE,Europe,EurAfrMENA,150,0.6,6714,0.2533875432560558,0.3795217485238226,0.27146421928783415
EE,Europe,EurAfrMENA,150,0.8,6714,0.22773963573149786,0.3795217485238226,0.3205660263277715
EE,Europe,EurAfrMENA,150,1.0,6714,0.2156552806611293,0.3795217485238226,0.3440122379269095
EE,Europe,EurAfrMENA,200,0.0,10286,0.3795217485238226,0.3795217485238226,0.0
EE,Europe,EurAfrMENA,200,0.2,10286,0.33114837756594767,0.3795217485238226,0.11404085002058187
EE,Europe,EurAfrMENA,200,0.4,10286,0.2836516596363252,0.3795217485238226,0.21299723059833722
EE,Europe,EurAfrMENA,200,0.6,10286,0.24222748523221607,0.3795217485238226,0.2927823486384344
EE,Europe,EurAfrMENA,200,0.8,10286,0.21301038777872827,0.3795217485238226,0.3492441043849579
EE,Europe,EurAfrMENA,200,1.0,10286,0.19979928332159172,0.3795217485238226,0.37595937609369423
EE,Europe,EurAfrMENA,300,0.0,17429,0.3795217485238226,0.3795217485238226,0.0
EE,Europe,EurAfrMENA,300,0.2,17429,0.33112624578727845,0.3795217485238226,0.11408965556217654
EE,Europe,EurAfrMENA,300,0.4,17429,0.2834638648384535,0.3795217485238226,0.2133680226120127
EE,Europe,EurAfrMENA,300,0.6,17429,0.2415461886818606,0.3795217485238226,0.29408118000606565
EE,Europe,EurAfrMENA,300,0.8,17429,0.211805075574055,0.3795217485238226,0.35164299067090393
EE,Europe,EurAfrMENA,300,1.0,17429,0.19821926465429723,0.3795217485238226,0.379258783360235
EE,Europe,EurAfrMENA,500,0.0,31714,0.3795217485238226,0.3795217485238226,0.0
EE,Europe,EurAfrMENA,500,0.2,31714,0.33112624578727845,0.3795217485238226,0.11408965556217654
EE,Europe,EurAfrMENA,500,0.4,31714,0.2834638648384535,0.3795217485238226,0.2133680226120127
EE,Europe,EurAfrMENA,500,0.6,31714,0.2415461886818606,0.3795217485238226,0.29408118000606565
EE,Europe,EurAfrMENA,500,0.8,31714,0.211805075574055,0.3795217485238226,0.35164299067090393
EE,Europe,EurAfrMENA,500,1.0,31714,0.19821926465429723,0.3795217485238226,0.379258783360235
EG,Africa/MENA,EurAfrMENA,50,0.0,0,0.2616909103895914,0.2616909103895914,0.0
EG,Africa/MENA,EurAfrMENA,50,0.2,0,0.2616909103895914,0.2616909103895914,0.0
EG,Africa/MENA,EurAfrMENA,50,0.4,0,0.2616909103895914,0.2616909103895914,0.0
EG,Africa/MENA,EurAfrMENA,50,0.6,0,0.2616909103895914,0.2616909103895914,0.0
EG,Africa/MENA,EurAfrMENA,50,0.8,0,0.2616909103895914,0.2616909103895914,0.0
EG,Africa/MENA,EurAfrMENA,50,1.0,0,0.2616909103895914,0.2616909103895914,0.0
EG,Africa/MENA,EurAfrMENA,100,0.0,3143,0.2616909103895914,0.2616909103895914,0.0
EG,Africa/MENA,EurAfrMENA,100,0.2,3143,0.24196350699442506,0.2616909103895914,0.04656543980562658
EG,Africa/MENA,EurAfrMENA,100,0.4,3143,0.23004355467582543,0.2616909103895914,0.0749293749736914
EG,Africa/MENA,EurAfrMENA,100,0.6,3143,0.2234651570677666,0.2616909103895914,0.08987480075693449
EG,Africa/MENA,EurAfrMENA,100,0.8,3143,0.22025183415559607,0.2616909103895914,0.09670008508836972
EG,Africa/MENA,EurAfrMENA,100,1.0,3143,0.21905762749431004,0.2616909103895914,0.09916955435539065
EG,Africa/MENA,EurAfrMENA,150,0.0,6714,0.2616909103895914,0.2616909103895914,0.0
EG,Africa/MENA,EurAfrMENA,150,0.2,6714,0.22227497360776396,0.2616909103895914,0.08678865864114714
EG,Africa/MENA,EurAfrMENA,150,0.4,6714,0.1954581377336471,0.2616909103895914,0.14503089671377603
EG,Africa/MENA,EurAfrMENA,150,0.6,6714,0.17774542551911238,0.2616909103895914,0.1831299243136453
EG,Africa/MENA,EurAfrMENA,150,0.8,6714,0.16669547872726626,0.2616909103895914,0.2068894770431835
EG,Africa/MENA,EurAfrMENA,150,1.0,6714,0.1615071392448584,0.2616909103895914,0.21807360289593972
EG,Africa/MENA,EurAfrMENA,200,0.0,10286,0.2616909103895914,0.2616909103895914,0.0
EG,Africa/MENA,EurAfrMENA,200,0.2,10286,0.22041071305774546,0.2616909103895914,0.09064489161109061
EG,Africa/MENA,EurAfrMENA,200,0.4,10286,0.19116811452027868,0.2616909103895914,0.15403532395345051
EG,Africa/MENA,EurAfrMENA,200,0.6,10286,0.17126891244422687,0.2616909103895914,0.19680404317552033
EG,Africa/MENA,EurAfrMENA,200,0.8,10286,0.15861063572329048,0.2616909103895914,0.22409583903398184
EG,Africa/MENA,EurAfrMENA,200,1.0,10286,0.152366814905776,0.2616909103895914,0.2375447830856591
EG,Africa/MENA,EurAfrMENA,300,0.0,17429,0.2616909103895914,0.2616909103895914,0.0
EG,Africa/MENA,EurAfrMENA,300,0.2,17429,0.21943476250656327,0.2616909103895914,0.09267498177270038
EG,Africa/MENA,EurAfrMENA,300,0.4,17429,0.18813698087526445,0.2616909103895914,0.16045241995188403
EG,Africa/MENA,EurAfrMENA,300,0.6,17429,0.1652741257050102,0.2616909103895914,0.2095919797054186
EG,Africa/MENA,EurAfrMENA,300,0.8,17429,0.1495232767543617,0.2616909103895914,0.2435087689654674
EG,Africa/MENA,EurAfrMENA,300,1.0,17429,0.1413704450472007,0.2616909103895914,0.26127017547797565
EG,Africa/MENA,EurAfrMENA,500,0.0,31714,0.2616909103895914,0.2616909103895914,0.0
EG,Africa/MENA,EurAfrMENA,500,0.2,31714,0.21943476250656327,0.2616909103895914,0.09267498177270038
EG,Africa/MENA,EurAfrMENA,500,0.4,31714,0.18813698087526445,0.2616909103895914,0.16045241995188403
EG,Africa/MENA,EurAfrMENA,500,0.6,31714,0.1652741257050102,0.2616909103895914,0.2095919797054186
EG,Africa/MENA,EurAfrMENA,500,0.8,31714,0.1495232767543617,0.2616909103895914,0.2435087689654674
EG,Africa/MENA,EurAfrMENA,500,1.0,31714,0.1413704450472007,0.2616909103895914,0.26127017547797565
ES,Europe,EurAfrMENA,50,0.0,0,0.23081986491561615,0.23081986491561615,0.0
ES,Europe,EurAfrMENA,50,0.2,0,0.23081986491561615,0.23081986491561615,0.0
ES,Europe,EurAfrMENA,50,0.4,0,0.23081986491561615,0.23081986491561615,0.0
ES,Europe,EurAfrMENA,50,0.6,0,0.23081986491561615,0.23081986491561615,0.0
ES,Europe,EurAfrMENA,50,0.8,0,0.23081986491561615,0.23081986491561615,0.0
ES,Europe,EurAfrMENA,50,1.0,0,0.23081986491561615,0.23081986491561615,0.0
ES,Europe,EurAfrMENA,100,0.0,3143,0.23081986491561615,0.23081986491561615,0.0
ES,Europe,EurAfrMENA,100,0.2,3143,0.19510605780725465,0.23081986491561615,0.08580678060335072
ES,Europe,EurAfrMENA,100,0.4,3143,0.17390568700109446,0.23081986491561615,0.13698659390359363
ES,Europe,EurAfrMENA,100,0.6,3143,0.1627556825934622,0.23081986491561615,0.16416515754843766
ES,Europe,EurAfrMENA,100,0.8,3143,0.15849675312952327,0.23081986491561615,0.17471116814219906
ES,Europe,EurAfrMENA,100,1.0,3143,0.15791116469967853,0.23081986491561615,0.17616039438443798
ES,Europe,EurAfrMENA,150,0.0,6714,0.23081986491561615,0.23081986491561615,0.0
ES,Europe,EurAfrMENA,150,0.2,6714,0.1923573152609842,0.23081986491561615,0.09252840859178035
ES,Europe,EurAfrMENA,150,0.4,6714,0.16825063628517936,0.23081986491561615,0.15073816772419021
ES,Europe,EurAfrMENA,150,0.6,6714,0.15544658536203373,0.23081986491561615,0.1820835922439792
ES,Europe,EurAfrMENA,150,0.8,6714,0.15043201797613037,0.23081986491561615,0.19457678826282737
ES,Europe,EurAfrMENA,150,1.0,6714,0.14975113150779873,0.23081986491561615,0.1962909743015186
ES,Europe,EurAfrMENA,200,0.0,10286,0.23081986491561615,0.23081986491561615,0.0
ES,Europe,EurAfrMENA,200,0.2,10286,0.18945990922870273,0.23081986491561615,0.09967502467397667
ES,Europe,EurAfrMENA,200,0.4,10286,0.16091142049774323,0.23081986491561615,0.16889496972897383
ES,Europe,EurAfrMENA,200,0.6,10286,0.14425654876762964,0.23081986491561615,0.2103903645171152
ES,Europe,EurAfrMENA,200,0.8,10286,0.1375729093749903,0.23081986491561615,0.2274802170563342
ES,Europe,EurAfrMENA,200,1.0,10286,0.1366073762196001,0.23081986491561615,0.22998353472331767
ES,Europe,EurAfrMENA,300,0.0,17429,0.23081986491561615,0.23081986491561615,0.0
ES,Europe,EurAfrMENA,300,0.2,17429,0.18944864740969858,0.23081986491561615,0.0997034981338837
ES,Europe,EurAfrMENA,300,0.4,17429,0.16088371831571643,0.23081986491561615,0.1689652967220774
ES,Europe,EurAfrMENA,300,0.6,17429,0.1441988230906382,0.23081986491561615,0.21054419192417176
ES,Europe,EurAfrMENA,300,0.8,17429,0.13749490388243038,0.23081986491561615,0.22768973159746222
ES,Europe,EurAfrMENA,300,1.0,17429,0.1365271334822126,0.23081986491561615,0.23020112990209637
ES,Europe,EurAfrMENA,500,0.0,31714,0.23081986491561615,0.23081986491561615,0.0
ES,Europe,EurAfrMENA,500,0.2,31714,0.1894436845819547,0.23081986491561615,0.09971535098185962
ES,Europe,EurAfrMENA,500,0.4,31714,0.16086123454229054,0.23081986491561615,0.16901959896007737
ES,Europe,EurAfrMENA,500,0.6,31714,0.14413576361352065,0.23081986491561615,0.21070169825488258
ES,Europe,EurAfrMENA,500,0.8,31714,0.13738163103199968,0.23081986491561615,0.22797687735551525
ES,Europe,EurAfrMENA,500,1.0,31714,0.13641105479049137,0.23081986491561615,0.23049653481245205
ET,Africa/MENA,EurAfrMENA,50,0.0,0,0.36383016938544155,0.36383016938544155,0.0
ET,Africa/MENA,EurAfrMENA,50,0.2,0,0.36383016938544155,0.36383016938544155,0.0
ET,Africa/MENA,EurAfrMENA,50,0.4,0,0.36383016938544155,0.36383016938544155,0.0
ET,Africa/MENA,EurAfrMENA,50,0.6,0,0.36383016938544155,0.36383016938544155,0.0
ET,Africa/MENA,EurAfrMENA,50,0.8,0,0.36383016938544155,0.36383016938544155,0.0
ET,Africa/MENA,EurAfrMENA,50,1.0,0,0.36383016938544155,0.36383016938544155,0.0
ET,Africa/MENA,EurAfrMENA,100,0.0,3143,0.36383016938544155,0.36383016938544155,0.0
ET,Africa/MENA,EurAfrMENA,100,0.2,3143,0.3357353149034075,0.36383016938544155,0.06830510107899303
ET,Africa/MENA,EurAfrMENA,100,0.4,3143,0.310819750021038,0.36383016938544155,0.12524072899240524
ET,Africa/MENA,EurAfrMENA,100,0.6,3143,0.29040003445354645,0.36383016938544155,0.1698281553877535
ET,Africa/MENA,EurAfrMENA,100,0.8,3143,0.27553277580332947,0.36383016938544155,0.2011344400346602
ET,Africa/MENA,EurAfrMENA,100,1.0,3143,0.26817211127316737,0.36383016938544155,0.2163939825500368
ET,Africa/MENA,EurAfrMENA,150,0.0,6714,0.36383016938544155,0.36383016938544155,0.0
ET,Africa/MENA,EurAfrMENA,150,0.2,6714,0.31815482789777705,0.36383016938544155,0.10877281989336494
ET,Africa/MENA,EurAfrMENA,150,0.4,6714,0.2767822491818895,0.36383016938544155,0.19853745581489884
ET,Africa/MENA,EurAfrMENA,150,0.6,6714,0.242241986630325,0.36383016938544155,0.2691884002226444
ET,Africa/MENA,EurAfrMENA,150,0.8,6714,0.21728163147681956,0.36383016938544155,0.31842306291957123
ET,Africa/MENA,EurAfrMENA,150,1.0,6714,0.2050841161165974,0.36383016938544155,0.3422618800864417
ET,Africa/MENA,EurAfrMENA,200,0.0,10286,0.36383016938544155,0.36383016938544155,0.0
ET,Africa/MENA,EurAfrMENA,200,0.2,10286,0.3172049773129389,0.36383016938544155,0.11092096674614266
ET,Africa/MENA,EurAfrMENA,200,0.4,10286,0.2743940765762319,0.36383016938544155,0.20349936054623194
ET,Africa/MENA,EurAfrMENA,200,0.6,10286,0.23821571623013835,0.36383016938544155,0.27723333586086907
ET,Africa/MENA,EurAfrMENA,200,0.8,10286,0.21190437097822395,0.36383016938544155,0.32893415009868904
ET,Africa/MENA,EurAfrMENA,200,1.0,10286,0.1991377048238338,0.36383016938544155,0.3538052609222067
ET,Africa/MENA,EurAfrMENA,300,0.0,17429,0.36383016938544155,0.36383016938544155,0.0
ET,Africa/MENA,EurAfrMENA,300,0.2,17429,0.316754675583335,0.36383016938544155,0.11193722001092789
ET,Africa/MENA,EurAfrMENA,300,0.4,17429,0.2727781788973682,0.36383016938544155,0.2068534657222633
ET,Africa/MENA,EurAfrMENA,300,0.6,17429,0.2351235537886606,0.36383016938544155,0.28336080461117863
ET,Africa/MENA,EurAfrMENA,300,0.8,17429,0.20755383244537207,0.36383016938544155,0.3374489166270327
ET,Africa/MENA,EurAfrMENA,300,1.0,17429,0.19395709767964678,0.36383016938544155,0.36383016938544155
ET,Africa/MENA,EurAfrMENA,500,0.0,31714,0.36383016938544155,0.36383016938544155,0.0
ET,Africa/MENA,EurAfrMENA,500,0.2,31714,0.316754675583335,0.36383016938544155,0.11193722001092789
ET,Africa/MENA,EurAfrMENA,500,0.4,31714,0.2727781788973682,0.36383016938544155,0.2068534657222633
ET,Africa/MENA,EurAfrMENA,500,0.6,31714,0.2351235537886606,0.36383016938544155,0.28336080461117863
ET,Africa/MENA,EurAfrMENA,500,0.8,31714,0.20755383244537207,0.36383016938544155,0.3374489166270327
ET,Africa/MENA,EurAfrMENA,500,1.0,31714,0.19395709767964678,0.36383016938544155,0.36383016938544155
FI,Europe,EurAfrMENA,50,0.0,0,0.4072480778416622,0.4072480778416622,0.0
FI,Europe,EurAfrMENA,50,0.2,0,0.4072480778416622,0.4072480778416622,0.0
FI,Europe,EurAfrMENA,50,0.4,0,0.4072480778416622,0.4072480778416622,0.0
FI,Europe,EurAfrMENA,50,0.6,0,0.4072480778416622,0.4072480778416622,0.0
FI,Europe,EurAfrMENA,50,0.8,0,0.4072480778416622,0.4072480778416622,0.0
FI,Europe,EurAfrMENA,50,1.0,0,0.4072480778416622,0.4072480778416622,0.0
FI,Europe,EurAfrMENA,100,0.0,3143,0.4072480778416622,0.4072480778416622,0.0
FI,Europe,EurAfrMENA,100,0.2,3143,0.36080006161561234,0.4072480778416622,0.10292210566261582
FI,Europe,EurAfrMENA,100,0.4,3143,0.3144255843365149,0.4072480778416622,0.19142590164808929
FI,Europe,EurAfrMENA,100,0.6,3143,0.2717712187658469,0.4072480778416622,0.26416521090959577
FI,Europe,EurAfrMENA,100,0.8,3143,0.23988995116098807,0.4072480778416622,0.31832141620997384
FI,Europe,EurAfrMENA,100,1.0,3143,0.22422754681874194,0.4072480778416622,0.3470048896255829
FI,Europe,EurAfrMENA,150,0.0,6714,0.4072480778416622,0.4072480778416622,0.0
FI,Europe,EurAfrMENA,150,0.2,6714,0.3587880899254295,0.4072480778416622,0.10703455802365494
FI,Europe,EurAfrMENA,150,0.4,6714,0.3087287456282372,0.4072480778416622,0.20148227543722694
FI,Europe,EurAfrMENA,150,0.6,6714,0.2617765306119153,0.4072480778416622,0.2808060129104324
FI,Europe,EurAfrMENA,150,0.8,6714,0.2273462269096372,0.4072480778416622,0.34111550971212085
FI,Europe,EurAfrMENA,150,1.0,6714,0.2106806945575657,0.4072480778416622,0.3736702132871814
FI,Europe,EurAfrMENA,200,0.0,10286,0.4072480778416622,0.4072480778416622,0.0
FI,Europe,EurAfrMENA,200,0.2,10286,0.3566970483058837,0.4072480778416622,0.11128150696608284
FI,Europe,EurAfrMENA,200,0.4,10286,0.3024817982523076,0.4072480778416622,0.21236244348725833
FI,Europe,EurAfrMENA,200,0.6,10286,0.250499455341727,0.4072480778416622,0.29989112022197617
FI,Europe,EurAfrMENA,200,0.8,10286,0.21353080090019483,0.4072480778416622,0.36793269776384263
FI,Europe,EurAfrMENA,200,1.0,10286,0.19538649501416827,0.4072480778416622,0.40548586051054425
FI,Europe,EurAfrMENA,300,0.0,17429,0.4072480778416622,0.4072480778416622,0.0
FI,Europe,EurAfrMENA,300,0.2,17429,0.35668265826580775,0.4072480778416622,0.11131063727809011
FI,Europe,EurAfrMENA,300,0.4,17429,0.3023995541626373,0.4072480778416622,0.2125049113776057
FI,Europe,EurAfrMENA,300,0.6,17429,0.2502183230933277,0.4072480778416622,0.30037188322066044
FI,Europe,EurAfrMENA,300,0.8,17429,0.21294081042430876,0.4072480778416622,0.36911639040404665
