year,perturbation,scenario,mean_uncovered_share,global_annual_unmet_gwh,global_storage_cost_musd_yr_mid,global_storage_cost_usd_yr_low,global_fleet_gw,ai_share,capex_year_used
2030,P1_flatten,L2_W0,0.13318965891693788,255516.36925261028,32138.683261814476,21536.80329116411,219.0,0.44,2030
2030,P1_flatten,L2_W1,0.1118183078844189,214516.7145777846,26981.773278738965,18081.0501418838,219.0,0.44,2030
2030,P1_flatten,L2_W2,0.08692371934302466,166757.94013643224,20974.705593671722,14055.588549818014,219.0,0.44,2030
2030,P1_flatten,L2_W3,0.07647346168996147,146709.74784448967,18453.056965337866,12365.779106305861,219.0,0.44,2030
2030,P1_flatten,L3_W0,0.046560183817541054,89322.91904292346,11234.978845144526,7528.794113844692,219.0,0.44,2030
2030,P1_flatten,L3_W1,0.032601748892461965,62544.49914525473,7866.806552072332,5271.711471855036,219.0,0.44,2030
2030,P1_flatten,L3_W2,0.028937470873535282,55514.80162262503,6982.615755345714,4679.196741060688,219.0,0.44,2030
2030,P1_flatten,L3_W3,0.02883143097039472,55311.37043084405,6957.028311937114,4662.050060503629,219.0,0.44,2030
2030,P2_sharpen,L0_W0,0.42173713600371754,809077.391194972,101765.22970316403,68195.00712405467,219.0,0.44,2030
2030,P2_sharpen,L0_W1,0.3978762662010962,763301.744130831,96007.59849385159,64336.69812714063,219.0,0.44,2030
2030,P2_sharpen,L0_W2,0.3487687275744644,669091.8777279556,84157.94257820054,56395.99606276653,219.0,0.44,2030
2030,P2_sharpen,L0_W3,0.2748006720250968,527188.6012398266,66309.44046381372,44435.341796130786,219.0,0.44,2030
2030,P2_sharpen,L1_W0,0.24560592989238167,471180.2401427407,59264.74511776716,39714.54422399597,219.0,0.44,2030
2030,P2_sharpen,L1_W1,0.22296369825566106,427742.4772815904,53801.17146775117,36053.28934281081,219.0,0.44,2030
2030,P2_sharpen,L1_W2,0.18522148939376715,355336.3141125787,44693.971208531955,29950.3641259247,219.0,0.44,2030
2030,P2_sharpen,L1_W3,0.1522982555080436,292175.06529685116,36749.59028277416,24626.668445106003,219.0,0.44,2030
2030,P2_sharpen,L2_W0,0.19115982614597796,366728.65687148995,46126.89269457853,30910.594759061263,219.0,0.44,2030
2030,P2_sharpen,L2_W1,0.16905396233713804,324319.8835060591,40792.744676193855,27336.07069838207,219.0,0.44,2030
2030,P2_sharpen,L2_W2,0.13601963205183354,260945.50291351954,32821.55617373159,21994.410700186283,219.0,0.44,2030
2030,P2_sharpen,L2_W3,0.1161682944882497,222861.90287803774,28031.4256525831,18784.444133337212,219.0,0.44,2030
2030,P2_sharpen,L3_W0,0.05417872717424372,103938.63736015614,13073.334419057106,8760.714602062448,219.0,0.44,2030
2030,P2_sharpen,L3_W1,0.03929669765336141,75388.35664611468,9482.298621278778,6354.286468145366,219.0,0.44,2030
2030,P2_sharpen,L3_W2,0.033713126126904816,64676.609686899275,8134.982033657021,5451.421466423013,219.0,0.44,2030
2030,P2_sharpen,L3_W3,0.03341078537635483,64096.58709741415,8062.027168406369,5402.532886600468,219.0,0.44,2030
2030,P2_emp,L0_W0,0.4075906560685324,781938.2182281154,98351.68212294187,65907.51755388852,219.0,0.44,2030
2030,P2_emp,L0_W1,0.3832669083084258,735274.5675752164,92482.3583979682,61974.36106806851,219.0,0.44,2030
2030,P2_emp,L0_W2,0.3334365921412965,639678.0958275489,80458.29616104793,53916.78568305113,219.0,0.44,2030
2030,P2_emp,L0_W3,0.25776208729849837,494501.0987569312,62198.02759429627,41680.19811154916,219.0,0.44,2030
2030,P2_emp,L1_W0,0.20441600777884153,392159.8459632407,49325.611170352815,33054.12285681674,219.0,0.44,2030
2030,P2_emp,L1_W1,0.18175016955009446,348676.7952716832,43856.341246390344,29389.050783418752,219.0,0.44,2030
2030,P2_emp,L1_W2,0.1475648816219661,283094.37149884464,35607.426504283976,23861.280628086675,219.0,0.44,2030
2030,P2_emp,L1_W3,0.12076684769731495,231683.95129643686,29141.057182917724,19528.03141100532,219.0,0.44,2030
2030,P2_emp,L2_W0,0.1444853831748601,277186.53849797865,34864.343099749465,23363.324909676678,219.0,0.44,2030
2030,P2_emp,L2_W1,0.12284320393179843,235667.3161509194,29642.08223171956,19863.778766679086,219.0,0.44,2030
2030,P2_emp,L2_W2,0.09617524067370452,184506.4287180617,23207.09898032397,15551.562010994307,219.0,0.44,2030
2030,P2_emp,L2_W3,0.08432613532381882,161774.63105062698,20347.90820776303,13635.55852264604,219.0,0.44,2030
2030,P2_emp,L3_W0,0.04748171566048762,91090.82259170586,11457.344607298823,7677.806058086259,219.0,0.44,2030
2030,P2_emp,L3_W1,0.033369316761990786,64017.0320488736,8052.020785980062,5395.827400622219,219.0,0.44,2030
2030,P2_emp,L3_W2,0.029476536011167058,56548.96574526333,7112.692248195947,4766.363717271206,219.0,0.44,2030
2030,P2_emp,L3_W3,0.02936264107037369,56330.4651350477,7085.2093831068205,4747.9468750353135,219.0,0.44,2030
2030,P3_burst,L0_W0,0.4071031801504822,781003.0249278911,98234.05411596764,65828.69256821321,219.0,0.44,2030
2030,P3_burst,L0_W1,0.3828215682401591,734420.2093746508,92374.89777741997,61902.34946051634,219.0,0.44,2030
2030,P3_burst,L0_W2,0.3332135798210562,639250.2600719071,80404.4832570885,53880.724531520464,219.0,0.44,2030
2030,P3_burst,L0_W3,0.2589033494096774,496690.5416415016,62473.41430080304,41864.74049863831,219.0,0.44,2030
2030,P3_burst,L1_W0,0.22530142159223077,432227.2592393992,54365.26443471807,36431.29982844666,219.0,0.44,2030
2030,P3_burst,L1_W1,0.20264083172136366,388754.2772075329,48897.26094024361,32767.07641591454,219.0,0.44,2030
2030,P3_burst,L1_W2,0.1672776216105656,320912.08040257345,40364.113411269784,27048.835930177338,219.0,0.44,2030
2030,P3_burst,L1_W3,0.13711066928774976,263038.5923883906,33084.823610836625,22170.83171157964,219.0,0.44,2030
2030,P3_burst,L2_W0,0.17372874448824652,333288.17257603165,41920.77026086898,28091.984216264536,219.0,0.44,2030
2030,P3_burst,L2_W1,0.15193478201222896,291477.7632035406,36661.88407756993,24567.894684105588,219.0,0.44,2030
