year,perturbation,storage_scenario,fleet_model,global_storage_bill_busd,ldes_energy_share,fleet_gw,lambda_inf
2029,P2_emp,Optimistic,growing_central,76.1146908513562,1.0,191.65999999999997,0.2724
2029,P2_emp,Optimistic,growing_high,102.36524425464664,1.0,257.76,0.2724
2029,P3_burst,Conservative,frozen,127.68936471056752,1.0,191.65999999999997,0.2724
2029,P3_burst,Conservative,growing_low,102.10618822676395,1.0,153.26,0.2724
2029,P3_burst,Conservative,growing_central,127.68936471056752,1.0,191.65999999999997,0.2724
2029,P3_burst,Conservative,growing_high,171.7270721475315,1.0,257.76,0.2724
2029,P3_burst,Central,frozen,93.04532969808172,1.0,191.65999999999997,0.2724
2029,P3_burst,Central,growing_low,74.4032517454242,1.0,153.26,0.2724
2029,P3_burst,Central,growing_central,93.04532969808172,1.0,191.65999999999997,0.2724
2029,P3_burst,Central,growing_high,125.13494825721352,1.0,257.76,0.2724
2029,P3_burst,Optimistic,frozen,80.44749878445052,1.0,191.65999999999997,0.2724
2029,P3_burst,Optimistic,growing_low,64.32945666130067,1.0,153.26,0.2724
2029,P3_burst,Optimistic,growing_central,80.44749878445052,1.0,191.65999999999997,0.2724
2029,P3_burst,Optimistic,growing_high,108.19235775164336,1.0,257.76,0.2724
2029,P_mix,Conservative,frozen,124.22330424241342,1.0,191.65999999999997,0.2724
2029,P_mix,Conservative,growing_low,99.33456959298904,1.0,153.26,0.2724
2029,P_mix,Conservative,growing_central,124.22330424241342,1.0,191.65999999999997,0.2724
2029,P_mix,Conservative,growing_high,167.0656313342611,1.0,257.76,0.2724
2029,P_mix,Central,frozen,93.1297612062241,1.0,191.65999999999997,0.2724
2029,P_mix,Central,growing_low,74.47076699606546,1.0,153.26,0.2724
2029,P_mix,Central,growing_central,93.1297612062241,1.0,191.65999999999997,0.2724
2029,P_mix,Central,growing_high,125.24849863568991,1.0,257.76,0.2724
2029,P_mix,Optimistic,frozen,81.82301828397337,1.0,191.65999999999997,0.2724
2029,P_mix,Optimistic,growing_low,65.42938423354774,1.0,153.26,0.2724
2029,P_mix,Optimistic,growing_central,81.82301828397337,1.0,191.65999999999997,0.2724
2029,P_mix,Optimistic,growing_high,110.0422685634821,1.0,257.76,0.2724
2030,P0_baseline,Conservative,frozen,137.42510651284869,1.0,219.0,0.308
2030,P0_baseline,Conservative,growing_low,107.30453522236132,1.0,171.0,0.308
2030,P0_baseline,Conservative,growing_central,137.42510651284869,1.0,219.0,0.308
2030,P0_baseline,Conservative,growing_high,186.99854676177586,1.0,298.0,0.308
2030,P0_baseline,Central,frozen,100.03679707151245,1.0,219.0,0.308
2030,P0_baseline,Central,growing_low,78.11092374077,1.0,171.0,0.308
2030,P0_baseline,Central,growing_central,100.03679707151245,1.0,219.0,0.308
2030,P0_baseline,Central,growing_high,136.12313026169272,1.0,298.0,0.308
2030,P0_baseline,Optimistic,frozen,87.5740272577337,1.0,219.0,0.308
2030,P0_baseline,Optimistic,growing_low,68.3797199135729,1.0,171.0,0.308
2030,P0_baseline,Optimistic,growing_central,87.5740272577337,1.0,219.0,0.308
2030,P0_baseline,Optimistic,growing_high,119.16465809499839,1.0,298.0,0.308
2030,P1_flatten,Conservative,frozen,127.5285112780843,1.0,219.0,0.308
2030,P1_flatten,Conservative,growing_low,99.5770567513809,1.0,171.0,0.308
2030,P1_flatten,Conservative,growing_central,127.5285112780843,1.0,219.0,0.308
2030,P1_flatten,Conservative,growing_high,173.53194685328364,1.0,298.0,0.308
2030,P1_flatten,Central,frozen,89.90674730119541,1.0,219.0,0.308
2030,P1_flatten,Central,growing_low,70.20115885161833,1.0,171.0,0.308
2030,P1_flatten,Central,growing_central,89.90674730119541,1.0,219.0,0.308
2030,P1_flatten,Central,growing_high,122.33886162445768,1.0,298.0,0.308
2030,P1_flatten,Optimistic,frozen,77.36615930889917,1.0,219.0,0.308
2030,P1_flatten,Optimistic,growing_low,60.40919288503087,1.0,171.0,0.308
2030,P1_flatten,Optimistic,growing_central,77.36615930889917,1.0,219.0,0.308
2030,P1_flatten,Optimistic,growing_high,105.27449988151577,1.0,298.0,0.308
2030,P2_sharpen,Conservative,frozen,140.64521569700725,1.0,219.0,0.308
2030,P2_sharpen,Conservative,growing_low,109.81886705108785,1.0,171.0,0.308
2030,P2_sharpen,Conservative,growing_central,140.64521569700725,1.0,219.0,0.308
2030,P2_sharpen,Conservative,growing_high,191.38024784341624,1.0,298.0,0.308
2030,P2_sharpen,Central,frozen,105.22181791902494,1.0,219.0,0.308
2030,P2_sharpen,Central,growing_low,82.15950166280031,1.0,171.0,0.308
2030,P2_sharpen,Central,growing_central,105.22181791902494,1.0,219.0,0.308
2030,P2_sharpen,Central,growing_high,143.17854675739468,1.0,298.0,0.308
2030,P2_sharpen,Optimistic,frozen,93.41401865969762,1.0,219.0,0.308
2030,P2_sharpen,Optimistic,growing_low,72.93971320003787,1.0,171.0,0.308
2030,P2_sharpen,Optimistic,growing_central,93.41401865969762,1.0,219.0,0.308
2030,P2_sharpen,Optimistic,growing_high,127.1113130620543,1.0,298.0,0.308
2030,P2_emp,Conservative,frozen,131.47250818380942,1.0,219.0,0.308
2030,P2_emp,Conservative,growing_low,102.65661597913888,1.0,171.0,0.308
2030,P2_emp,Conservative,growing_central,131.47250818380942,1.0,219.0,0.308
2030,P2_emp,Conservative,growing_high,178.89866410399637,1.0,298.0,0.308
2030,P2_emp,Central,frozen,94.04909288204205,1.0,219.0,0.308
2030,P2_emp,Central,growing_low,73.43559307227942,1.0,171.0,0.308
2030,P2_emp,Central,growing_central,94.04909288204205,1.0,219.0,0.308
2030,P2_emp,Central,growing_high,127.97547798560974,1.0,298.0,0.308
2030,P2_emp,Optimistic,frozen,81.57462111478627,1.0,219.0,0.308
2030,P2_emp,Optimistic,growing_low,63.695252103326276,1.0,171.0,0.308
2030,P2_emp,Optimistic,growing_central,81.57462111478627,1.0,219.0,0.308
2030,P2_emp,Optimistic,growing_high,111.00108261281422,1.0,298.0,0.308
2030,P3_burst,Conservative,frozen,141.67248833511704,1.0,219.0,0.308
2030,P3_burst,Conservative,growing_low,110.62098404248866,1.0,171.0,0.308
2030,P3_burst,Conservative,growing_central,141.67248833511704,1.0,219.0,0.308
2030,P3_burst,Conservative,growing_high,192.77808915006796,1.0,298.0,0.308
2030,P3_burst,Central,frozen,100.38752057913355,1.0,219.0,0.308
2030,P3_burst,Central,growing_low,78.38477634261113,1.0,171.0,0.308
2030,P3_burst,Central,growing_central,100.38752057913355,1.0,219.0,0.308
2030,P3_burst,Central,growing_high,136.60037046841003,1.0,298.0,0.308
2030,P3_burst,Optimistic,frozen,86.62586466047235,1.0,219.0,0.308
2030,P3_burst,Optimistic,growing_low,67.63937377598526,1.0,171.0,0.308
2030,P3_burst,Optimistic,growing_central,86.62586466047235,1.0,219.0,0.308
2030,P3_burst,Optimistic,growing_high,117.8744642411907,1.0,298.0,0.308
2030,P_mix,Conservative,frozen,137.64722367092344,1.0,219.0,0.308
2030,P_mix,Conservative,growing_low,107.47796916770736,1.0,171.0,0.308
2030,P_mix,Conservative,growing_central,137.64722367092344,1.0,219.0,0.308
2030,P_mix,Conservative,growing_high,187.30078837413328,1.0,298.0,0.308
2030,P_mix,Central,frozen,101.30685547565066,1.0,219.0,0.308
2030,P_mix,Central,growing_low,79.10261317961766,1.0,171.0,0.308
2030,P_mix,Central,growing_central,101.30685547565066,1.0,219.0,0.308
2030,P_mix,Central,growing_high,137.8513375878717,1.0,298.0,0.308
2030,P_mix,Optimistic,frozen,89.19339941055966,1.0,219.0,0.308
2030,P_mix,Optimistic,growing_low,69.6441611835877,1.0,171.0,0.308
2030,P_mix,Optimistic,growing_central,89.19339941055966,1.0,219.0,0.308
2030,P_mix,Optimistic,growing_high,121.36818732578439,1.0,298.0,0.308
2031,P0_baseline,Conservative,frozen,136.17882953147074,1.0,219.0,0.3282
2031,P0_baseline,Conservative,growing_low,111.18161972706379,1.0,178.8,0.3282
2031,P0_baseline,Conservative,growing_central,144.3868685717238,1.0,232.2,0.3282
2031,P0_baseline,Conservative,growing_high,193.01328167382886,1.0,310.4,0.3282
2031,P0_baseline,Central,frozen,99.20594575059387,1.0,219.0,0.3282
2031,P0_baseline,Central,growing_low,80.99553927034789,1.0,178.8,0.3282
2031,P0_baseline,Central,growing_central,105.18548220679405,1.0,232.2,0.3282
2031,P0_baseline,Central,growing_high,140.6097057579194,1.0,310.4,0.3282
2031,P0_baseline,Optimistic,frozen,86.82626106890699,1.0,219.0,0.3282
2031,P0_baseline,Optimistic,growing_low,70.88828985899805,1.0,178.8,0.3282
2031,P0_baseline,Optimistic,growing_central,92.05962474977261,1.0,232.2,0.3282
2031,P0_baseline,Optimistic,growing_high,123.06333988944625,1.0,310.4,0.3282
2031,P1_flatten,Conservative,frozen,125.74573255672362,1.0,219.0,0.3282
2031,P1_flatten,Conservative,growing_low,102.66363918329765,1.0,178.8,0.3282
2031,P1_flatten,Conservative,growing_central,133.324927395759,1.0,232.2,0.3282
2031,P1_flatten,Conservative,growing_high,178.22591500277176,1.0,310.4,0.3282
2031,P1_flatten,Central,frozen,88.53619286832769,1.0,219.0,0.3282
2031,P1_flatten,Central,growing_low,72.28434376647029,1.0,178.8,0.3282
2031,P1_flatten,Central,growing_central,93.87262093162416,1.0,232.2,0.3282
2031,P1_flatten,Central,growing_high,125.48691445812291,1.0,310.4,0.3282
2031,P1_flatten,Optimistic,frozen,76.07726834344905,1.0,219.0,0.3282
2031,P1_flatten,Optimistic,growing_low,62.11239990780225,1.0,178.8,0.3282
2031,P1_flatten,Optimistic,growing_central,80.6627475312734,1.0,232.2,0.3282
2031,P1_flatten,Optimistic,growing_high,107.82823787126296,1.0,310.4,0.3282
2031,P2_sharpen,Conservative,frozen,139.75813639842949,1.0,219.0,0.3282
2031,P2_sharpen,Conservative,growing_low,114.1039031417315,1.0,178.8,0.3282
2031,P2_sharpen,Conservative,growing_central,148.18191448271838,1.0,232.2,0.3282
2031,P2_sharpen,Conservative,growing_high,198.08641798206628,1.0,310.4,0.3282
2031,P2_sharpen,Central,frozen,104.96560940182577,1.0,219.0,0.3282
2031,P2_sharpen,Central,growing_low,85.69794959381942,1.0,178.8,0.3282
2031,P2_sharpen,Central,growing_central,111.2923036671413,1.0,232.2,0.3282
2031,P2_sharpen,Central,growing_high,148.7731742389348,1.0,310.4,0.3282
2031,P2_sharpen,Optimistic,frozen,93.31597676700787,1.0,219.0,0.3282
2031,P2_sharpen,Optimistic,growing_low,76.18674267552973,1.0,178.8,0.3282
2031,P2_sharpen,Optimistic,growing_central,98.9405013940604,1.0,232.2,0.3282
2031,P2_sharpen,Optimistic,growing_high,132.2615488058413,1.0,310.4,0.3282
2031,P2_emp,Conservative,frozen,129.95535612977528,1.0,219.0,0.3282
2031,P2_emp,Conservative,growing_low,106.1005373333508,1.0,178.8,0.3282
2031,P2_emp,Conservative,growing_central,137.78828170472065,1.0,232.2,0.3282
2031,P2_emp,Conservative,growing_high,184.19243170174545,1.0,310.4,0.3282
2031,P2_emp,Central,frozen,92.96818520214426,1.0,219.0,0.3282
2031,P2_emp,Central,growing_low,75.90279230202464,1.0,178.8,0.3282
2031,P2_emp,Central,growing_central,98.57174704994475,1.0,232.2,0.3282
2031,P2_emp,Central,growing_high,131.7686058755506,1.0,310.4,0.3282
2031,P2_emp,Optimistic,frozen,80.58371673424084,1.0,219.0,0.3282
2031,P2_emp,Optimistic,growing_low,65.79163722411994,1.0,178.8,0.3282
2031,P2_emp,Optimistic,growing_central,85.44081746890743,1.0,232.2,0.3282
2031,P2_emp,Optimistic,growing_high,114.21545970003818,1.0,310.4,0.3282
2031,P3_burst,Conservative,frozen,140.80828900241673,1.0,219.0,0.3282
2031,P3_burst,Conservative,growing_low,114.96128800745257,1.0,178.8,0.3282
2031,P3_burst,Conservative,growing_central,149.29536395598703,1.0,232.2,0.3282
2031,P3_burst,Conservative,growing_high,199.57485345365365,1.0,310.4,0.3282
2031,P3_burst,Central,frozen,99.6383981677581,1.0,219.0,0.3282
2031,P3_burst,Central,growing_low,81.34861001093677,1.0,178.8,0.3282
2031,P3_burst,Central,growing_central,105.64400024910243,1.0,232.2,0.3282
2031,P3_burst,Central,growing_high,141.2226428825211,1.0,310.4,0.3282
2031,P3_burst,Optimistic,frozen,85.8534234837938,1.0,219.0,0.3282
2031,P3_burst,Optimistic,growing_low,70.09402794019331,1.0,178.8,0.3282
2031,P3_burst,Optimistic,growing_central,91.02815037870741,1.0,232.2,0.3282
2031,P3_burst,Optimistic,growing_high,121.68448698342284,1.0,310.4,0.3282
2031,P_mix,Conservative,frozen,136.63459884603301,1.0,219.0,0.3282
2031,P_mix,Conservative,growing_low,111.55372727703521,1.0,178.8,0.3282
2031,P_mix,Conservative,growing_central,144.87010891346515,1.0,232.2,0.3282
2031,P_mix,Conservative,growing_high,193.65926704022218,1.0,310.4,0.3282
2031,P_mix,Central,frozen,100.80439496233694,1.0,219.0,0.3282
2031,P_mix,Central,growing_low,82.30057451719564,1.0,178.8,0.3282
2031,P_mix,Central,growing_central,106.8802763025326,1.0,232.2,0.3282
2031,P_mix,Central,growing_high,142.87527030278258,1.0,310.4,0.3282
2031,P_mix,Optimistic,frozen,88.80731545970609,1.0,219.0,0.3282
2031,P_mix,Optimistic,growing_low,72.5056986492943,1.0,178.8,0.3282
2031,P_mix,Optimistic,growing_central,94.16008515864728,1.0,232.2,0.3282
2031,P_mix,Optimistic,growing_high,125.87119049631403,1.0,310.4,0.3282
2032,P0_baseline,Conservative,frozen,134.93255255009294,1.0,219.0,0.3484
2032,P0_baseline,Conservative,growing_low,114.96992833720248,1.0,186.6,0.3484
2032,P0_baseline,Conservative,growing_central,151.198394501337,1.0,245.4,0.3484
2032,P0_baseline,Conservative,growing_high,198.88688567657536,1.0,322.8,0.3484
2032,P0_baseline,Central,frozen,98.37509442967527,1.0,219.0,0.3484
2032,P0_baseline,Central,growing_low,83.82097087021647,1.0,186.6,0.3484
2032,P0_baseline,Central,growing_central,110.23400992256765,1.0,245.4,0.3484
2032,P0_baseline,Central,growing_high,145.00219398127481,1.0,322.8,0.3484
2032,P0_baseline,Optimistic,frozen,86.0784948800802,1.0,219.0,0.3484
2032,P0_baseline,Optimistic,growing_low,73.34359426768478,1.0,186.6,0.3484
2032,P0_baseline,Optimistic,growing_central,96.45508056425427,1.0,245.4,0.3484
2032,P0_baseline,Optimistic,growing_high,126.87734313831001,1.0,322.8,0.3484
2032,P1_flatten,Conservative,frozen,123.76079622692237,1.0,219.0,0.3484
2032,P1_flatten,Conservative,growing_low,105.45097979882976,1.0,186.6,0.3484
2032,P1_flatten,Conservative,growing_central,138.67990590907192,1.0,245.4,0.3484
2032,P1_flatten,Conservative,growing_high,182.42002293173763,1.0,322.8,0.3484
2032,P1_flatten,Central,frozen,87.06903065806564,1.0,219.0,0.3484
2032,P1_flatten,Central,growing_low,74.18758502646142,1.0,186.6,0.3484
2032,P1_flatten,Central,growing_central,97.56502339492836,1.0,245.4,0.3484
2032,P1_flatten,Central,growing_high,128.33736573709405,1.0,322.8,0.3484
2032,P1_flatten,Optimistic,frozen,74.72725496672297,1.0,219.0,0.3484
2032,P1_flatten,Optimistic,growing_low,63.67171587575573,1.0,186.6,0.3484
2032,P1_flatten,Optimistic,growing_central,83.73547200380737,1.0,245.4,0.3484
2032,P1_flatten,Optimistic,growing_high,110.14592649889576,1.0,322.8,0.3484
2032,P2_sharpen,Conservative,frozen,139.1295615251981,1.0,219.0,0.3484
2032,P2_sharpen,Conservative,growing_low,118.54600995708662,1.0,186.6,0.3484
2032,P2_sharpen,Conservative,growing_central,155.9013442844001,1.0,245.4,0.3484
2032,P2_sharpen,Conservative,growing_high,205.07316191933313,1.0,322.8,0.3484
2032,P2_sharpen,Central,frozen,104.85478089636167,1.0,219.0,0.3484
2032,P2_sharpen,Central,growing_low,89.34201879114653,1.0,186.6,0.3484
2032,P2_sharpen,Central,growing_central,117.49480927838884,1.0,245.4,0.3484
2032,P2_sharpen,Central,growing_high,154.55307430751395,1.0,322.8,0.3484
2032,P2_sharpen,Optimistic,frozen,93.32599104848029,1.0,219.0,0.3484
2032,P2_sharpen,Optimistic,growing_low,79.51885812623938,1.0,186.6,0.3484
2032,P2_sharpen,Optimistic,growing_central,104.57624750363955,1.0,245.4,0.3484
2032,P2_sharpen,Optimistic,growing_high,137.55995392899285,1.0,322.8,0.3484
2032,P2_emp,Conservative,frozen,128.00675914923303,1.0,219.0,0.3484
2032,P2_emp,Conservative,growing_low,109.06877286414105,1.0,186.6,0.3484
2032,P2_emp,Conservative,growing_central,143.43771093708582,1.0,245.4,0.3484
2032,P2_emp,Conservative,growing_high,188.6784559514723,1.0,322.8,0.3484
2032,P2_emp,Central,frozen,91.67472645732431,1.0,219.0,0.3484
2032,P2_emp,Central,growing_low,78.11189021432291,1.0,186.6,0.3484
2032,P2_emp,Central,growing_central,102.72592635902916,1.0,245.4,0.3484
2032,P2_emp,Central,growing_high,135.12603516175474,1.0,322.8,0.3484
2032,P2_emp,Optimistic,frozen,79.45395182459133,1.0,219.0,0.3484
2032,P2_emp,Optimistic,growing_low,67.69912059574769,1.0,186.6,0.3484
2032,P2_emp,Optimistic,growing_central,89.03196245550097,1.0,245.4,0.3484
2032,P2_emp,Optimistic,growing_high,117.11294816884968,1.0,322.8,0.3484
2032,P3_burst,Conservative,frozen,139.86850549518252,1.0,219.0,0.3484
2032,P3_burst,Conservative,growing_low,119.1756307095939,1.0,186.6,0.3484
2032,P3_burst,Conservative,growing_central,156.7293664315881,1.0,245.4,0.3484
2032,P3_burst,Conservative,growing_high,206.1623450860499,1.0,322.8,0.3484
2032,P3_burst,Central,frozen,98.84629606182004,1.0,219.0,0.3484
2032,P3_burst,Central,growing_low,84.22246048007133,1.0,186.6,0.3484
2032,P3_burst,Central,growing_central,110.76201394324494,1.0,245.4,0.3484
2032,P3_burst,Central,growing_high,145.69673227742243,1.0,322.8,0.3484
2032,P3_burst,Optimistic,frozen,85.04791652514355,1.0,219.0,0.3484
2032,P3_burst,Optimistic,growing_low,72.46548503923191,1.0,186.6,0.3484
2032,P3_burst,Optimistic,growing_central,95.30026810625674,1.0,245.4,0.3484
2032,P3_burst,Optimistic,growing_high,125.3582988781568,1.0,322.8,0.3484
2032,P_mix,Conservative,frozen,135.7107122349818,1.0,219.0,0.3484
2032,P_mix,Conservative,growing_low,115.63296302761465,1.0,186.6,0.3484
2032,P_mix,Conservative,growing_central,152.070359737281,1.0,245.4,0.3484
2032,P_mix,Conservative,growing_high,200.03387173265816,1.0,322.8,0.3484
2032,P_mix,Central,frozen,100.34392667471083,1.0,219.0,0.3484
2032,P_mix,Central,growing_low,85.49852382420568,1.0,186.6,0.3484
2032,P_mix,Central,growing_central,112.44018084919654,1.0,245.4,0.3484
2032,P_mix,Central,growing_high,147.90419876984777,1.0,322.8,0.3484
2032,P_mix,Optimistic,frozen,88.4478260771651,1.0,219.0,0.3484
2032,P_mix,Optimistic,growing_low,75.36239427396808,1.0,186.6,0.3484
2032,P_mix,Optimistic,growing_central,99.11002976865898,1.0,245.4,0.3484
2032,P_mix,Optimistic,growing_high,130.36967240962966,1.0,322.8,0.3484
2033,P0_baseline,Conservative,frozen,133.68627556871502,1.0,219.0,0.3686
2033,P0_baseline,Conservative,growing_low,118.66946105277718,1.0,194.4,0.3686
2033,P0_baseline,Conservative,growing_central,157.85968430168816,1.0,258.6,0.3686
2033,P0_baseline,Conservative,growing_high,204.61935877001494,1.0,335.2,0.3686
2033,P0_baseline,Central,frozen,97.54424310875669,1.0,219.0,0.3686
2033,P0_baseline,Central,growing_low,86.58721854037582,1.0,194.4,0.3686
2033,P0_baseline,Central,growing_central,115.18238021883327,1.0,258.6,0.3686
2033,P0_baseline,Central,growing_high,149.30059493175912,1.0,335.2,0.3686
2033,P0_baseline,Optimistic,frozen,85.3307286912535,1.0,219.0,0.3686
2033,P0_baseline,Optimistic,growing_low,75.74563313963326,1.0,194.4,0.3686
2033,P0_baseline,Optimistic,growing_central,100.76039470117881,1.0,258.6,0.3686
2033,P0_baseline,Optimistic,growing_high,130.60666784158985,1.0,335.2,0.3686
2033,P1_flatten,Conservative,frozen,121.7203877506769,1.0,219.0,0.3686
2033,P1_flatten,Conservative,growing_low,108.04768666087485,1.0,194.4,0.3686
2033,P1_flatten,Conservative,growing_central,143.7301017001144,1.0,258.6,0.3686
2033,P1_flatten,Conservative,growing_high,186.30444736998587,1.0,335.2,0.3686
2033,P1_flatten,Central,frozen,85.58033543917522,1.0,219.0,0.3686
2033,P1_flatten,Central,growing_low,75.96720186929527,1.0,194.4,0.3686
2033,P1_flatten,Central,growing_central,101.05513581995761,1.0,258.6,0.3686
2033,P1_flatten,Central,growing_high,130.98871433429926,1.0,335.2,0.3686
2033,P1_flatten,Optimistic,frozen,73.36749017528847,1.0,219.0,0.3686
2033,P1_flatten,Optimistic,growing_low,65.1262104569684,1.0,194.4,0.3686
2033,P1_flatten,Optimistic,growing_central,86.63394045355983,1.0,258.6,0.3686
2033,P1_flatten,Optimistic,growing_high,112.29581144637761,1.0,335.2,0.3686
2033,P2_sharpen,Conservative,frozen,138.23028648519315,1.0,219.0,0.3686
2033,P2_sharpen,Conservative,growing_low,122.70304882521255,1.0,194.4,0.3686
2033,P2_sharpen,Conservative,growing_central,163.22535198662536,1.0,258.6,0.3686
2033,P2_sharpen,Conservative,growing_high,211.5743928303048,1.0,335.2,0.3686
2033,P2_sharpen,Central,frozen,104.61770763289186,1.0,219.0,0.3686
2033,P2_sharpen,Central,growing_low,92.86612951522456,1.0,194.4,0.3686
2033,P2_sharpen,Central,growing_central,123.53488216377096,1.0,258.6,0.3686
2033,P2_sharpen,Central,growing_high,160.12719451390572,1.0,335.2,0.3686
2033,P2_sharpen,Optimistic,frozen,93.25076287280979,0.987198332427292,219.0,0.3686
2033,P2_sharpen,Optimistic,growing_low,82.77601964600102,0.987198332427292,194.4,0.3686
2033,P2_sharpen,Optimistic,growing_central,110.11254465255075,0.987198332427292,258.6,0.3686
2033,P2_sharpen,Optimistic,growing_high,142.72902152952437,0.987198332427292,335.2,0.3686
2033,P2_emp,Conservative,frozen,126.16859912163495,1.0,219.0,0.3686
2033,P2_emp,Conservative,growing_low,111.99623593262939,1.0,194.4,0.3686
2033,P2_emp,Conservative,growing_central,148.9826471819854,1.0,258.6,0.3686
2033,P2_emp,Conservative,growing_high,193.11285125831984,1.0,335.2,0.3686
2033,P2_emp,Central,frozen,90.44104258547414,1.0,219.0,0.3686
2033,P2_emp,Central,growing_low,80.28191177450309,1.0,194.4,0.3686
2033,P2_emp,Central,growing_central,106.79476535435442,1.0,258.6,0.3686
2033,P2_emp,Central,growing_high,138.42848161941066,1.0,335.2,0.3686
2033,P2_emp,Optimistic,frozen,78.367592445668,1.0,219.0,0.3686
2033,P2_emp,Optimistic,growing_low,69.56465740382585,1.0,194.4,0.3686
2033,P2_emp,Optimistic,growing_central,92.53817080570663,1.0,258.6,0.3686
2033,P2_emp,Optimistic,growing_high,119.94893601729643,1.0,335.2,0.3686
2033,P3_burst,Conservative,frozen,138.83110922504179,1.0,219.0,0.3686
2033,P3_burst,Conservative,growing_low,123.23638188743438,1.0,194.4,0.3686
2033,P3_burst,Conservative,growing_central,163.93481664655624,1.0,258.6,0.3686
2033,P3_burst,Conservative,growing_high,212.49400827504118,1.0,335.2,0.3686
2033,P3_burst,Central,frozen,97.99923721484659,1.0,219.0,0.3686
2033,P3_burst,Central,growing_low,86.99110371948026,1.0,194.4,0.3686
2033,P3_burst,Central,growing_central,115.71964723177778,1.0,258.6,0.3686
2033,P3_burst,Central,growing_high,149.99700600190218,1.0,335.2,0.3686
2033,P3_burst,Optimistic,frozen,84.20088046657368,1.0,219.0,0.3686
2033,P3_burst,Optimistic,growing_low,74.74269937306815,1.0,194.4,0.3686
2033,P3_burst,Optimistic,growing_central,99.42624515368017,1.0,258.6,0.3686
2033,P3_burst,Optimistic,growing_high,128.87732937166896,1.0,335.2,0.3686
2033,P_mix,Conservative,frozen,134.61851332740497,1.0,219.0,0.3686
2033,P_mix,Conservative,growing_low,119.4969816933677,1.0,194.4,0.3686
2033,P_mix,Conservative,growing_central,158.9604910797577,1.0,258.6,0.3686
2033,P_mix,Conservative,growing_high,206.046235923955,1.0,335.2,0.3686
2033,P_mix,Central,frozen,99.81327963634037,1.0,219.0,0.3686
2033,P_mix,Central,growing_low,88.6013769922583,1.0,194.4,0.3686
2033,P_mix,Central,growing_central,117.86170828291154,1.0,258.6,0.3686
2033,P_mix,Central,growing_high,152.77356773562235,1.0,335.2,0.3686
2033,P_mix,Optimistic,frozen,88.05151100970468,1.0,219.0,0.3686
2033,P_mix,Optimistic,growing_low,78.16079333464198,1.0,194.4,0.3686
2033,P_mix,Optimistic,growing_central,103.97315409639104,1.0,258.6,0.3686
2033,P_mix,Optimistic,growing_high,134.77107986508227,1.0,335.2,0.3686
2034,P0_baseline,Conservative,frozen,132.43999858733713,1.0,219.0,0.38880000000000003
2034,P0_baseline,Conservative,growing_low,122.280217873788,1.0,202.2,0.38880000000000003
2034,P0_baseline,Conservative,growing_central,164.37073797277733,1.0,271.8,0.38880000000000003
2034,P0_baseline,Conservative,growing_high,210.21070095414788,1.0,347.6,0.38880000000000003
2034,P0_baseline,Central,frozen,96.71339178783812,1.0,219.0,0.38880000000000003
2034,P0_baseline,Central,growing_low,89.29428228082588,1.0,202.2,0.38880000000000003
2034,P0_baseline,Central,growing_central,120.03059309559086,1.0,271.8,0.38880000000000003
2034,P0_baseline,Central,growing_high,153.50490860937228,1.0,347.6,0.38880000000000003
2034,P0_baseline,Optimistic,frozen,84.58296250242681,1.0,219.0,0.38880000000000003
2034,P0_baseline,Optimistic,growing_low,78.09440647484338,1.0,202.2,0.38880000000000003
2034,P0_baseline,Optimistic,growing_central,104.97556716054615,1.0,271.8,0.38880000000000003
2034,P0_baseline,Optimistic,growing_high,134.25131399928566,1.0,347.6,0.38880000000000003
2034,P1_flatten,Conservative,frozen,120.16556591223916,1.0,219.0,0.38880000000000003
2034,P1_flatten,Conservative,growing_low,110.94738551349207,1.0,202.2,0.38880000000000003
2034,P1_flatten,Conservative,growing_central,149.1369900225872,1.0,271.8,0.38880000000000003
2034,P1_flatten,Conservative,growing_high,190.72854205979147,1.0,347.6,0.38880000000000003
2034,P1_flatten,Central,frozen,84.33159451178902,1.0,219.0,0.38880000000000003
2034,P1_flatten,Central,growing_low,77.86232150814493,1.0,202.2,0.38880000000000003
2034,P1_flatten,Central,growing_central,104.66359538038472,1.0,271.8,0.38880000000000003
2034,P1_flatten,Central,growing_high,133.8523390515884,1.0,347.6,0.38880000000000003
2034,P1_flatten,Optimistic,frozen,72.16471119907807,1.0,219.0,0.38880000000000003
2034,P1_flatten,Optimistic,growing_low,66.62878814818988,1.0,202.2,0.38880000000000003
2034,P1_flatten,Optimistic,growing_central,89.56332650186948,1.0,271.8,0.38880000000000003
2034,P1_flatten,Optimistic,growing_high,114.54088407671019,1.0,347.6,0.38880000000000003
2034,P2_sharpen,Conservative,frozen,138.114044025145,1.0,219.0,0.38880000000000003
2034,P2_sharpen,Conservative,growing_low,127.51899407253117,1.0,202.2,0.38880000000000003
2034,P2_sharpen,Conservative,growing_central,171.41277244764572,1.0,271.8,0.38880000000000003
2034,P2_sharpen,Conservative,growing_high,219.21662878146304,1.0,347.6,0.38880000000000003
2034,P2_sharpen,Central,frozen,104.77804092137154,1.0,219.0,0.38880000000000003
2034,P2_sharpen,Central,growing_low,96.7402733986362,1.0,202.2,0.38880000000000003
2034,P2_sharpen,Central,growing_central,130.0395959928255,1.0,271.8,0.38880000000000003
2034,P2_sharpen,Central,growing_high,166.30523755373855,1.0,347.6,0.38880000000000003
