country,tau_ms,phi,reach_km,year,ob_star,uncovered_share,region,lcoe_gen,lcoe_store,lcoe_anc,lcoe_elec,perturbation
SR,150,0.0,6714,2030,1.1,0.28135096170051943,Latin America,172.51756689581237,41.24461914251627,3.299999999999982,217.0621860383286,P3_burst
SR,150,0.2,6714,2030,1.1,0.2305307410603562,Latin America,172.62133862730093,39.37417055049544,3.2999999999999807,215.29550917779633,P3_burst
SR,150,0.4,6714,2030,1.1,0.19557840795653833,Latin America,172.47266176101144,38.08427259288694,3.299999999999982,213.85693435389834,P3_burst
SR,150,0.6,6714,2030,1.1,0.17367558750933398,Latin America,172.24005646471446,35.02409064420457,3.299999999999982,210.56414710891897,P3_burst
SR,150,0.8,6714,2030,1.1,0.16258891802509395,Latin America,172.082444247813,33.86537955260569,3.2999999999999816,209.24782380041864,P3_burst
SR,150,1.0,6714,2030,1.1,0.15952560148995462,Latin America,172.03896560968303,33.631359697360416,3.299999999999982,208.97032530704342,P3_burst
SR,200,0.0,10286,2030,1.1,0.28135096170051943,Latin America,172.51756689581237,41.24461914251627,3.299999999999982,217.0621860383286,P3_burst
SR,200,0.2,10286,2030,1.1,0.23001227124897167,Latin America,172.55249138384337,39.61763867776053,3.299999999999982,215.47013006160387,P3_burst
SR,200,0.4,10286,2030,1.1,0.1946896835956954,Latin America,172.42024365287358,38.793304141399666,3.299999999999982,214.51354779427322,P3_burst
SR,200,0.6,10286,2030,1.1,0.17256251935287165,Latin America,172.24958590704324,35.69859419860567,3.299999999999982,211.24818010564886,P3_burst
SR,200,0.8,10286,2030,1.1,0.16135611225965057,Latin America,172.13430946486372,34.56306150485321,3.299999999999982,209.99737096971688,P3_burst
SR,200,1.0,10286,2030,1.1,0.1582139658323621,Latin America,172.10405178558938,34.18631648816864,3.2999999999999825,209.590368273758,P3_burst
SR,300,0.0,17429,2030,1.1,0.28135096170051943,Latin America,172.51756689581237,41.24461914251627,3.299999999999982,217.0621860383286,P3_burst
SR,300,0.2,17429,2030,1.1,0.22809830502880402,Latin America,171.55749698103344,39.66407072839088,3.299999999999982,214.5215677094243,P3_burst
SR,300,0.4,17429,2030,1.1,0.19108662893547823,Latin America,170.82103877624522,37.588180784051985,3.299999999999982,211.70921956029719,P3_burst
SR,300,0.6,17429,2030,1.1,0.16774485479272416,Latin America,170.31190072928874,35.45745131906245,3.299999999999982,209.06935204835113,P3_burst
SR,300,0.8,17429,2030,1.1,0.15575665844951228,Latin America,170.033672612111,33.87753511283103,3.299999999999982,207.211207724942,P3_burst
SR,300,1.0,17429,2030,1.1,0.1523610793910089,Latin America,169.95392087381558,33.64316511509825,3.299999999999982,206.8970859889138,P3_burst
SR,500,0.0,31714,2030,1.1,0.28135096170051943,Latin America,172.51756689581237,41.24461914251627,3.299999999999982,217.0621860383286,P3_burst
SR,500,0.2,31714,2030,1.1,0.22809830502880396,Latin America,171.55749698103344,39.66407072839088,3.299999999999982,214.5215677094243,P3_burst
SR,500,0.4,31714,2030,1.1,0.19108662893547823,Latin America,170.82103877624522,37.588180784051985,3.299999999999982,211.70921956029719,P3_burst
SR,500,0.6,31714,2030,1.1,0.16774485479272416,Latin America,170.31190072928874,35.45745131906245,3.299999999999982,209.06935204835113,P3_burst
SR,500,0.8,31714,2030,1.1,0.15575665844951225,Latin America,170.033672612111,33.87753511283105,3.299999999999982,207.211207724942,P3_burst
SR,500,1.0,31714,2030,1.1,0.1523610793910089,Latin America,169.95392087381558,33.64316511509825,3.299999999999982,206.8970859889138,P3_burst
SV,50,0.0,0,2030,1.1,0.4165088432924705,North America,84.88951031804419,42.94176494121005,3.299999999999996,131.13127525925424,P3_burst
SV,50,0.2,0,2030,1.1,0.4165088432924705,North America,84.88951031804419,42.94176494121005,3.299999999999996,131.13127525925424,P3_burst
SV,50,0.4,0,2030,1.1,0.4165088432924705,North America,84.88951031804419,42.94176494121005,3.299999999999996,131.13127525925424,P3_burst
SV,50,0.6,0,2030,1.1,0.4165088432924705,North America,84.88951031804419,42.94176494121005,3.299999999999996,131.13127525925424,P3_burst
SV,50,0.8,0,2030,1.1,0.4165088432924705,North America,84.88951031804419,42.94176494121005,3.299999999999996,131.13127525925424,P3_burst
SV,50,1.0,0,2030,1.1,0.4165088432924705,North America,84.88951031804419,42.94176494121005,3.299999999999996,131.13127525925424,P3_burst
SV,100,0.0,3143,2030,1.1,0.4165088432924705,North America,84.88951031804419,42.94176494121005,3.299999999999996,131.13127525925424,P3_burst
SV,100,0.2,3143,2030,1.1,0.3730886666903467,North America,84.63690378257333,41.982111203986854,3.2999999999999963,129.9190149865602,P3_burst
SV,100,0.4,3143,2030,1.1,0.3358276435614182,North America,84.40066148939418,41.18401305903314,3.2999999999999963,128.8846745484273,P3_burst
SV,100,0.6,3143,2030,1.1,0.30413023985882337,North America,84.19831743757344,40.53582385479274,3.2999999999999967,128.03414129236617,P3_burst
SV,100,0.8,3143,2030,1.1,0.27767986262150207,North America,84.02856196588836,39.938651962201696,3.2999999999999963,127.26721392809004,P3_burst
