country,dist_ring,grace_h,year,np_pv_mw,np_wind_mw,gen_busbar_mwh,ob_star,unmet_mwh,emax_mwh,ppeak_mw,uncovered_share,region,perturbation,lcoe_gen,lcoe_store,lcoe_anc,lcoe_elec
AF,D3,6,2025,292.2382958443213,303.71005327590626,876000.0,1.1,128933.04270314517,567.3537395673949,50.70023573571147,0.18859240643952666,Asia-Pacific,P_mix,111.95925396134439,21.82703826526946,3.3000000000000007,137.08629222661386
AF,D0,24,2025,289.48409888577675,308.9733137344343,875999.9999999998,1.1,180605.8669292612,1024.3832761662634,116.61898888950182,0.22284842967731006,Asia-Pacific,P_mix,112.51314344236953,45.10618644340559,3.299999999999999,160.91932988577508
AF,D1,24,2025,289.48409888577675,308.9733137344343,875999.9999999998,1.1,180605.8669292612,1024.3832761662634,116.61898888950182,0.22284842967731006,Asia-Pacific,P_mix,112.51314344236953,45.10618644340559,3.299999999999999,160.91932988577508
AF,D2,24,2025,291.3820363888668,305.34636200834956,876000.0000000001,1.1,168210.64894946272,991.1314477912088,124.94239804342344,0.20670497671689456,Asia-Pacific,P_mix,112.13145410263543,46.392627700947585,3.300000000000001,161.82408180358303
AF,D3,24,2025,302.54666710257095,284.01079296445647,876000.0,1.1,91392.58081772151,438.7897437987849,49.972752008644065,0.14553371342469665,Asia-Pacific,P_mix,109.88616387650772,19.32546494219142,3.3000000000000007,132.51162881869914
AF,D0,168,2025,286.44131551865524,314.7880617793605,876000.0000000001,1.1,166920.29398664768,945.5466612792079,106.12389951013189,0.2074509134288092,Asia-Pacific,P_mix,113.12506979529729,41.289515675702525,3.300000000000001,157.71458547099982
AF,D1,168,2025,286.44131551865524,314.7880617793605,876000.0000000001,1.1,166920.29398664768,945.5466612792079,106.12389951013189,0.2074509134288092,Asia-Pacific,P_mix,113.12506979529729,41.289515675702525,3.300000000000001,157.71458547099982
AF,D2,168,2025,288.2901278180864,311.2549881403646,876000.0000000002,1.1,155797.37452246752,925.2875439058217,112.61887178264068,0.19263956824863765,Asia-Pacific,P_mix,112.75325989917935,42.396726707934995,3.300000000000001,158.44998660711434
AF,D3,168,2025,297.9486050566693,292.7976729575422,875999.9999999998,1.1,82377.40454607518,398.0598667442631,45.79853798065982,0.13586909553235174,Asia-Pacific,P_mix,110.81086833252876,17.637108092085306,3.299999999999999,131.74797642461405
AR,D0,0,2025,137.044600805444,123.69806820137867,875999.999999991,1.1,212271.3789378738,1237.3025549133718,131.8464076086168,0.26772102643208007,Latin America,P_mix,48.79487000494995,52.43444086375119,3.2999999999999665,104.52931086870109
AR,D1,0,2025,137.044600805444,123.69806820137867,875999.999999991,1.1,212271.3789378738,1237.3025549133718,131.8464076086168,0.26772102643208007,Latin America,P_mix,48.79487000494995,52.43444086375119,3.2999999999999665,104.52931086870109
AR,D2,0,2025,132.31234895025997,126.52973090159009,875999.9999999909,1.1,203742.32562645918,1204.1377067956198,136.84882896368973,0.2563381441255402,Latin America,P_mix,48.5165122479913,52.96808215274277,3.299999999999966,104.78459440073404
AR,D3,0,2025,149.90990803267815,115.99978592119709,875999.9999999912,1.1,107652.6169404135,568.5263225219467,59.171742709859295,0.16323384034686725,Latin America,P_mix,49.55162559868143,23.7726962787161,3.299999999999967,76.6243218773975
AR,D0,6,2025,130.06491312980629,127.87454102130638,875999.9999999908,1.1,165714.825176653,1339.771757261184,119.40196046144985,0.20785452872753366,Latin America,P_mix,48.38431488972841,51.46973172218547,3.299999999999966,103.15404661191384
AR,D1,6,2025,130.06491312980629,127.87454102130638,875999.9999999908,1.1,165714.825176653,1339.771757261184,119.40196046144985,0.20785452872753366,Latin America,P_mix,48.38431488972841,51.46973172218547,3.299999999999966,103.15404661191384
AR,D2,6,2025,127.75698628274968,129.25554747819393,875999.9999999912,1.1,158642.77237340133,1245.8042236698652,122.71907014419763,0.1995679340920189,Latin America,P_mix,48.24855936360031,50.51561210499927,3.299999999999967,102.06417146859954
AR,D3,6,2025,137.70586393196,123.30238466895436,875999.9999999909,1.2,48480.45464853892,450.7126550036562,46.72459117253496,0.14101982033999402,Latin America,P_mix,53.27319975128204,18.80429575395399,3.599999999999963,75.67749550523601
AR,D0,24,2025,147.27259069423351,117.57789151752408,875999.9999999912,1.1,127624.47432184324,1108.0107605715991,124.26336739396751,0.16363865929636537,Latin America,P_mix,49.39649485729594,48.36236436957213,3.299999999999967,101.05885922686804
AR,D1,24,2025,147.27259069423351,117.57789151752408,875999.9999999912,1.1,127624.47432184324,1108.0107605715991,124.26336739396751,0.16363865929636537,Latin America,P_mix,49.39649485729594,48.36236436957213,3.299999999999967,101.05885922686804
AR,D2,24,2025,146.24635116499658,118.19196792033411,875999.9999999909,1.1,122531.54895555499,1068.4128460043778,127.00023905886856,0.15661407969703692,Latin America,P_mix,49.336129994604235,48.264469098596855,3.299999999999966,100.90059909320105
AR,D3,24,2025,155.62127998634517,112.58224192245237,875999.999999991,1.1,52754.30722802879,332.70411497637764,38.8360915977929,0.10726796807113922,Latin America,P_mix,49.8875765866741,14.867876742392664,3.2999999999999665,68.05545332906672
AR,D0,168,2025,144.77217837871095,119.07407652746981,875999.9999999909,1.1,112896.79967994943,939.7477266442019,110.86830331909938,0.1441285372841351,Latin America,P_mix,49.24941706327316,42.26185226222972,3.299999999999966,94.81126932550285
AR,D1,168,2025,144.77217837871095,119.07407652746981,875999.9999999909,1.1,112896.79967994943,939.7477266442019,110.86830331909938,0.1441285372841351,Latin America,P_mix,49.24941706327316,42.26185226222972,3.299999999999966,94.81126932550285
AR,D2,168,2025,144.09207918233784,119.48103109915095,875999.999999991,1.1,108583.30411192078,942.4775981445935,115.13222832676037,0.1383537743787988,Latin America,P_mix,49.20941266523919,43.28003466223213,3.2999999999999665,95.78944732747128
AR,D3,168,2025,151.51918159982964,115.0368363415911,875999.999999991,1.1,45035.34771591931,260.44136150012156,34.08595355752898,0.09688057579083628,Latin America,P_mix,49.64628534930193,12.475666310324643,3.2999999999999665,65.42195165962653
AT,D0,0,2025,272.8983595173552,192.66479321970132,875999.9999999992,1.1,264462.74465045193,1827.3208492055962,139.13550368011698,0.32503286462567155,Europe,P_mix,86.5405361399743,64.81227065410049,3.299999999999997,154.65280679407476
AT,D1,0,2025,272.8983595173552,192.66479321970132,875999.9999999992,1.1,264462.74465045193,1827.3208492055962,139.13550368011698,0.32503286462567155,Europe,P_mix,86.5405361399743,64.81227065410049,3.299999999999997,154.65280679407476
AT,D2,0,2025,274.92728780078016,191.72192996417266,875999.9999999991,1.1,165869.0841025355,1194.8033327637502,127.00180456572899,0.22495612153997985,Europe,P_mix,86.7135838228676,50.56164815200171,3.2999999999999967,140.57523197486933
AT,D3,0,2025,282.4722308074226,188.21571952581627,875999.9999999993,1.1,142756.76658665738,855.128506537211,67.28982227707324,0.20276863047721908,Europe,P_mix,87.35709346070341,30.825023396039846,3.299999999999998,121.48211685674326
AT,D0,6,2025,263.4665768731797,197.0478368994485,875999.9999999991,1.1,221076.77259014035,1661.7391999372203,130.44692664189805,0.2699020058474394,Europe,P_mix,85.73609758713754,59.8295902173002,3.2999999999999967,148.86568780443773
AT,D1,6,2025,263.4665768731797,197.0478368994485,875999.9999999991,1.1,221076.77259014035,1661.7391999372203,130.44692664189805,0.2699020058474394,Europe,P_mix,85.73609758713754,59.8295902173002,3.2999999999999967,148.86568780443773
AT,D2,6,2025,269.45440578916117,194.2652329447437,875999.9999999995,1.2,99850.39412732625,989.5058539233954,91.29939766865905,0.19562616159194318,Europe,P_mix,94.08741890746893,38.72089444721766,3.599999999999998,136.40831335468658
AT,D3,6,2025,272.9119230786203,192.65849009719307,875999.9999999993,1.1,120782.66858415972,1234.711123179349,55.093860603322575,0.18359194316166152,Europe,P_mix,86.5416929787191,34.95258577521247,3.299999999999998,124.79427875393158
AT,D0,24,2025,286.70326392346624,186.24951614118584,875999.9999999993,1.1,188553.07845165514,1633.2525956341233,139.1199612475844,0.23234861368333978,Europe,P_mix,87.71795908762456,61.282046560653356,3.299999999999998,152.30000564827793
AT,D1,24,2025,286.70326392346624,186.24951614118584,875999.9999999993,1.1,188553.07845165514,1633.2525956341233,139.1199612475844,0.23234861368333978,Europe,P_mix,87.71795908762456,61.282046560653356,3.299999999999998,152.30000564827793
AT,D2,24,2025,291.20534632675344,184.1573534432238,875999.9999999991,1.1,108019.21030361019,1085.4822102392832,81.07794553654918,0.17082384991343796,Europe,P_mix,88.10194256030229,38.14315997846051,3.2999999999999967,129.54510253876282
AT,D3,24,2025,295.0696356907726,182.36157954632026,875999.9999999993,1.1,96203.8892590732,773.0840999579987,52.7719479533742,0.15961497806936095,Europe,P_mix,88.43152854219021,26.036261542028758,3.299999999999998,117.76779008421897
AT,D0,168,2025,281.1817496055919,188.81541904062746,875999.9999999993,1.1,168594.04373381488,1432.7140373715326,135.35521540500207,0.20702674265951534,Europe,P_mix,87.24702807119776,56.78258910926434,3.299999999999998,147.3296171804621
AT,D1,168,2025,281.1817496055919,188.81541904062746,875999.9999999993,1.1,168594.04373381488,1432.7140373715326,135.35521540500207,0.20702674265951534,Europe,P_mix,87.24702807119776,56.78258910926434,3.299999999999998,147.3296171804621
AT,D2,168,2025,284.9728816117925,187.05364209922112,875999.9999999993,1.1,91730.14953197772,879.1082518472009,67.68978910831494,0.1544769885902141,Europe,P_mix,87.57037444798948,31.351648522130468,3.299999999999998,122.22202297011994
AT,D3,168,2025,287.7689730150254,185.7542704729566,875999.9999999992,1.1,82156.13806800861,601.2690366427921,46.09053426166716,0.14541143719456665,Europe,P_mix,87.80885362068383,21.39624294151284,3.299999999999997,112.50509656219667
AU,D0,0,2025,190.7228630774402,155.43773844459736,875999.9999999995,1.1,187585.25459487518,1135.033932114229,111.67706489003194,0.24301394083629319,Asia-Pacific,P_mix,64.59791954991664,45.9943935949001,3.2999999999999985,113.89231314481675
AU,D1,0,2025,190.7228630774402,155.43773844459736,875999.9999999995,1.1,187585.25459487518,1135.033932114229,111.67706489003194,0.24301394083629319,Asia-Pacific,P_mix,64.59791954991664,45.9943935949001,3.2999999999999985,113.89231314481675
AU,D2,0,2025,199.09721100173942,150.95511103350947,875999.9999999995,1.1,160814.35823617998,1030.2140926335908,115.4478372279954,0.21438959042920722,Asia-Pacific,P_mix,65.1951409664283,44.94611307134351,3.2999999999999985,113.4412540377718
AU,D3,0,2025,215.2619574961302,142.3024330717079,875999.9999999997,1.1,88033.82347668611,576.4285317052331,40.31107098951301,0.14494474941398516,Asia-Pacific,P_mix,66.34793911694697,19.6319935613702,3.299999999999999,89.27993267831718
AU,D0,6,2025,185.23013868945333,158.37788818828045,875999.9999999999,1.1,151608.03984153958,1233.3575251033471,108.31695269911854,0.19326711085605477,Asia-Pacific,P_mix,64.20620276561836,47.01790518094664,3.3,114.524107946565
AU,D1,6,2025,185.23013868945333,158.37788818828045,875999.9999999999,1.1,151608.03984153958,1233.3575251033471,108.31695269911854,0.19326711085605477,Asia-Pacific,P_mix,64.20620276561836,47.01790518094664,3.3,114.524107946565
AU,D2,6,2025,194.29743550536915,153.5243385604274,875999.9999999997,1.1,117732.91229887817,1146.2413651938193,106.54879838667847,0.17008151486105086,Asia-Pacific,P_mix,64.8528422290469,45.03314609910296,3.299999999999999,113.18598832814988
AU,D3,6,2025,206.48582220724487,147.00012953297173,875999.9999999993,1.1,70114.00175255557,514.2003181942046,34.2779933425478,0.134000253864443,Asia-Pacific,P_mix,65.72206400450773,17.130708421537577,3.299999999999998,86.1527724260453
AU,D0,24,2025,209.71069259524924,145.27391842625045,875999.9999999995,1.1,119901.7853217592,1146.5341279883594,113.10913934786458,0.15952556137899207,Asia-Pacific,P_mix,65.95204748245735,46.528683781287974,3.2999999999999985,115.78073126374532
AU,D1,24,2025,209.71069259524924,145.27391842625045,875999.9999999995,1.1,119901.7853217592,1146.5341279883594,113.10913934786458,0.15952556137899207,Asia-Pacific,P_mix,65.95204748245735,46.528683781287974,3.2999999999999985,115.78073126374532
AU,D2,24,2025,215.65784636645378,142.0905213720867,875999.9999999994,1.1,99194.03144936531,920.6272787636091,112.61580277143075,0.13991768140646282,Asia-Pacific,P_mix,66.37617215837933,42.31134118009453,3.299999999999998,111.98751333847387
AU,D3,24,2025,225.6001766878244,136.76858313503936,875999.9999999993,1.1,47860.74055480758,294.13823751513496,30.589061634665814,0.10332236936721673,Asia-Pacific,P_mix,67.08521513720359,12.293682542418674,3.299999999999998,82.67889767962227
AU,D0,168,2025,204.30857300126942,148.16556916596764,875999.9999999997,1.1,101329.50083292689,908.5317603833493,102.94259391195177,0.13483502235764477,Asia-Pacific,P_mix,65.56679223091464,39.894213605355525,3.299999999999999,108.76100583627017
AU,D1,168,2025,204.30857300126942,148.16556916596764,875999.9999999997,1.1,101329.50083292689,908.5317603833493,102.94259391195177,0.13483502235764477,Asia-Pacific,P_mix,65.56679223091464,39.894213605355525,3.299999999999999,108.76100583627017
AU,D2,168,2025,209.17060874026325,145.56301492839378,875999.9999999995,1.1,81466.83956011754,840.9584443162263,100.44341609445256,0.11805636550279798,Asia-Pacific,P_mix,65.91353109314255,38.09853966285537,3.2999999999999985,107.31207075599792
AU,D3,168,2025,216.9291239178633,141.41003094458566,875999.9999999995,1.1,37661.81246732897,225.8148926480802,23.335587413922788,0.09021626975850297,Asia-Pacific,P_mix,66.46683404476089,9.40441421624432,3.2999999999999985,79.1712482610052
BD,D0,0,2025,253.9426935120384,335.0162150512433,875999.9999999986,1.1,307605.39461822715,1561.7787758647823,146.54331128899975,0.37004531615512554,Asia-Pacific,P_mix,111.36826506150007,61.66944763324902,3.2999999999999945,176.3377126947491
BD,D1,0,2025,253.9426935120384,335.0162150512433,875999.9999999986,1.1,307605.39461822715,1561.7787758647823,146.54331128899975,0.37004531615512554,Asia-Pacific,P_mix,111.36826506150007,61.66944763324902,3.2999999999999945,176.3377126947491
BD,D2,0,2025,250.99731203695845,338.3626024716531,875999.9999999986,1.1,291715.8545753565,1505.3235316217244,154.64540359769168,0.3503100713813762,Asia-Pacific,P_mix,111.5086704849175,62.483952889486375,3.2999999999999945,177.2926233744039
BD,D3,0,2025,281.0800465355605,304.18418274932554,875999.9999999986,1.1,177321.84364338082,826.0252204560784,78.35600981377691,0.23245549035075352,Asia-Pacific,P_mix,110.07463584099547,32.80989095485463,3.2999999999999945,146.18452679585008
BD,D0,6,2025,277.95800400834577,307.7312831597308,875999.9999999988,1.1,263449.9763123749,1472.455473972749,128.87903230494456,0.31839443740883755,Asia-Pacific,P_mix,110.22346264209735,56.03368740294748,3.299999999999996,169.55715004504484
BD,D1,6,2025,277.95800400834577,307.7312831597308,875999.9999999988,1.1,263449.9763123749,1472.455473972749,128.87903230494456,0.31839443740883755,Asia-Pacific,P_mix,110.22346264209735,56.03368740294748,3.299999999999996,169.55715004504484
BD,D2,6,2025,279.86727359283515,305.56207154019586,875999.9999999987,1.1,247606.55608768342,1396.1763194990692,134.66364548958,0.30004682189414905,Asia-Pacific,P_mix,110.13244835186147,55.96151574834299,3.299999999999996,169.39396410020447
BD,D3,6,2025,303.4446768355565,278.77466682372136,875999.9999999986,1.1,151885.63146577793,759.3392162153875,61.847182932248984,0.20928114315230464,Asia-Pacific,P_mix,109.00852083571912,27.847972929420106,3.2999999999999945,140.15649376513923
BD,D0,24,2025,296.41837796621144,286.75757781414876,875999.999999999,1.1,229495.8980362062,1352.0406887713727,141.61742011516094,0.279965946155659,Asia-Pacific,P_mix,109.34346232841028,56.73905176611132,3.2999999999999963,169.3825140945216
BD,D1,24,2025,296.41837796621144,286.75757781414876,875999.999999999,1.1,229495.8980362062,1352.0406887713727,141.61742011516094,0.279965946155659,Asia-Pacific,P_mix,109.34346232841028,56.73905176611132,3.2999999999999963,169.3825140945216
BD,D2,24,2025,297.8805720241628,285.0963098788658,875999.9999999987,1.1,219039.78056254762,1299.2041654671366,148.50272232242133,0.26590545809456656,Asia-Pacific,P_mix,109.27375999016914,57.34291745652181,3.299999999999996,169.91667744669093
BD,D3,24,2025,320.0502442842572,259.90829501781116,875999.9999999987,1.1,126542.15864253361,630.4103344400372,66.48145370284702,0.17763957148678622,Asia-Pacific,P_mix,108.21693857432177,26.557720709768134,3.299999999999996,138.0746592840899
BD,D0,168,2025,284.51523887916767,300.2812979982007,875999.9999999986,1.1,201750.49922765154,1322.5133874598541,130.79948286768592,0.24883173503381747,Asia-Pacific,P_mix,109.91088128505584,53.74511483705163,3.2999999999999945,166.95599612210745
BD,D1,168,2025,284.51523887916767,300.2812979982007,875999.9999999986,1.1,201750.49922765154,1322.5133874598541,130.79948286768592,0.24883173503381747,Asia-Pacific,P_mix,109.91088128505584,53.74511483705163,3.2999999999999945,166.95599612210745
BD,D2,168,2025,285.59758458253674,299.0515937724721,875999.9999999988,1.1,193057.50670843336,1275.7204131475098,136.93568545829118,0.23665385141730313,Asia-Pacific,P_mix,109.85928620032699,54.2886444634887,3.299999999999996,167.44793066381573
BD,D3,168,2025,303.2323231159993,279.0159319439838,875999.9999999987,1.1,108240.50677493993,581.2862010580537,54.635158093313464,0.15982056249805218,Asia-Pacific,P_mix,109.01864367181389,22.974064292782113,3.299999999999996,135.292707964596
BE,D0,0,2025,189.85676100352612,118.86830691605665,875999.9999999797,1.1,182402.18023933598,1375.8587819245295,124.18922610159844,0.2392762094147944,Europe,P_mix,57.202768304640585,53.21297465894644,3.299999999999924,113.71574296358698
BE,D1,0,2025,197.76697675516783,117.1578946085325,875999.9999999804,1.1,170704.04018364553,1411.8616514994455,132.88466531456302,0.22412579327635562,Europe,P_mix,58.266654579410115,55.84245137689668,3.2999999999999265,117.40910595630675
BE,D2,0,2025,189.69420047958172,118.90345709774596,875999.9999999795,1.1,108418.67537995594,817.0309843712046,96.86649635662769,0.16898540171226578,Europe,P_mix,57.18090468983236,36.85120239397607,3.299999999999923,97.33210708380834
BE,D3,0,2025,195.86716185264638,117.5686883078846,875999.99999998,1.1,92248.56243515409,569.6330762315583,48.395455842170406,0.1538881679690264,Europe,P_mix,58.01113854004345,21.344915965351213,3.2999999999999243,82.6560545053946
BE,D0,6,2025,174.57518302455102,122.17261616302066,875999.999999979,1.1,142004.79112879068,1661.1476212718944,121.42459311755125,0.18100193108427007,Europe,P_mix,55.14746898296565,57.769367193867794,3.299999999999921,116.21683617683335
BE,D1,6,2025,176.6791305068333,121.71768322805826,875999.9999999792,1.2,117699.86609905127,1438.9614468547682,128.47640076022898,0.165892621494423,Europe,P_mix,60.469570778493306,55.33355926458504,3.599999999999914,119.40313004307826
BE,D2,6,2025,168.21826888884726,123.54716074144457,875999.999999979,1.1,69750.99134701115,752.3548469418029,67.96656549765031,0.13276518162129278,Europe,P_mix,54.29249436391561,29.11110125069478,3.299999999999921,86.7035956146103
BE,D3,6,2025,170.4034186842253,123.07466957038856,875999.999999979,1.1,61262.34900894823,599.1478805258588,39.60727861035899,0.12465673510346965,Europe,P_mix,54.58638658488766,19.884989244153843,3.299999999999921,77.77137582904143
BE,D0,24,2025,199.0844650328735,116.87301639079999,875999.99999998,1.1,123124.14935153782,1542.0277227677745,123.59542666690238,0.15751576645772145,Europe,P_mix,58.44385046632758,56.09778483661309,3.2999999999999243,117.8416353029406
BE,D1,24,2025,202.55770926653707,116.12200278120754,875999.9999999802,1.1,114138.33777436895,1562.3443026619336,129.9278031139662,0.15072584978942302,Europe,P_mix,58.91098524306867,57.90542072720565,3.2999999999999257,120.11640597027426
BE,D2,24,2025,197.71212409192017,117.16975530529028,875999.99999998,1.1,57216.55268830398,483.04267767769215,60.86291792135864,0.12391391275872222,Europe,P_mix,58.259277157934385,22.603409672082044,3.2999999999999243,84.16268683001636
BE,D3,24,2025,200.72981197207426,116.51724586022101,875999.9999999803,1.1,48889.75018546183,320.0158339972391,35.16288544190518,0.11686829577095183,Europe,P_mix,58.66514177882895,13.80291078175773,3.299999999999926,75.7680525605866
BE,D0,168,2025,200.3993788081133,116.588694853295,875999.9999999802,1.1,111103.86261524916,1308.827081215435,117.98827372401512,0.1425974009004175,Europe,P_mix,58.62070009494772,50.586264773157495,3.2999999999999257,112.50696486810514
BE,D1,168,2025,204.019934715516,115.80582829459004,875999.99999998,1.1,102346.53633542554,1437.8285093785125,123.69835282508248,0.13593155560323142,Europe,P_mix,59.10764758890474,54.22761120538298,3.2999999999999243,116.63525879428765
BE,D2,168,2025,202.41765395419878,116.15228669981087,875999.9999999802,1.1,49128.9018751798,454.7657330260454,56.477563793416195,0.11232855376115032,Europe,P_mix,58.8921484718372,21.09339134636186,3.2999999999999257,83.28553981819898
BE,D3,168,2025,205.15540438940124,115.56030764559505,875999.9999999804,1.1,40850.825195142206,260.64916955574296,31.369170325346687,0.10647076566539013,Europe,P_mix,59.26036284211549,11.862310462226906,3.2999999999999265,74.42267330434233
BF,D0,0,2025,275.51985673977424,292.14136330019113,876000.0000000014,1.1,286571.66452503524,1383.590796393846,162.09699316299867,0.3464687030066489,Africa/MENA,P_mix,106.70398761713001,61.96444163802723,3.300000000000005,171.96842925515725
BF,D1,0,2025,275.51985673977424,292.14136330019113,876000.0000000014,1.1,286571.66452503524,1383.590796393846,162.09699316299867,0.3464687030066489,Africa/MENA,P_mix,106.70398761713001,61.96444163802723,3.300000000000005,171.96842925515725
BF,D2,0,2025,275.51985673977424,292.14136330019113,876000.0000000014,1.1,286571.66452503524,1383.590796393846,162.09699316299867,0.3464687030066489,Africa/MENA,P_mix,106.70398761713001,61.96444163802723,3.300000000000005,171.96842925515725
BF,D3,0,2025,300.4204456621714,253.13145830177058,876000.0000000012,1.1,159087.14971414916,695.9809665520312,82.04209774908665,0.2131905221626471,Africa/MENA,P_mix,103.39434533664458,31.28398476605575,3.3000000000000047,137.97833010270034
BF,D0,6,2025,258.0572747335554,319.49869477587356,876000.0000000016,1.1,212023.09572735892,1255.0110511442062,123.36032218966304,0.2627541252509366,Africa/MENA,P_mix,109.02501303200448,50.82858654062513,3.3000000000000065,163.15359957262962
BF,D1,6,2025,258.0572747335554,319.49869477587356,876000.0000000016,1.1,212023.09572735892,1255.0110511442062,123.36032218966304,0.2627541252509366,Africa/MENA,P_mix,109.02501303200448,50.82858654062513,3.3000000000000065,163.15359957262962
