country,tau_ms,phi,tier,year,perturbation,region,ob_star,uncovered_share,lcoe_gen,lcoe_store,lcoe_anc,lcoe_elec,lcoe_gen_floor,ldes_energy_share,P_li,E_li,P_ld,E_ld
BR,500,1.0,global,2025,P_mix,Latin America,2.016,0.09969569582244903,99.70420383601964,27.691016298240466,6.047758803912367,133.44297893817247,49.45842273249392,0.471,43.4,151.6,47.9,1089.5
BY,50,0.0,local,2025,P_mix,Europe,2.266,0.3265719294954285,209.3839943613539,174.29696181872853,6.798398632189279,390.4793548122717,92.39705069806692,0.89,21.5,63.3,166.2,13539.6
BY,500,1.0,global,2025,P_mix,Europe,2.134,0.14592836240758641,200.79393498792626,137.62353780349275,6.402311819088048,344.81978461050704,94.08817033369401,0.867,19.6,57.5,138.5,10555.7
CA,50,0.0,local,2025,P_mix,North America,1.889,0.2032881241507928,124.05663646989284,35.99620437438395,5.667689495586695,165.72053033986347,65.66519032129047,0.692,27.4,95.1,93.2,1601.2
CA,500,1.0,global,2025,P_mix,North America,1.628,0.09768843104420115,109.3090095458958,30.461249042124475,4.8854804279010455,144.65573901592134,67.12278013947045,0.651,28.9,82.1,74.9,1374.8
CH,50,0.0,local,2025,P_mix,Europe,2.781,0.4008103081549989,364.87630253837267,150.05727752654442,8.344497055220648,523.2780771201377,131.1797344251298,0.312,193.9,789.6,136.9,7744.1
CH,500,1.0,global,2025,P_mix,Europe,2.308,0.15636888770299393,299.4962782342774,122.31811555580902,6.923702099056579,428.7380958891429,129.77000192213112,0.328,142.9,515.9,78.6,7358.0
CL,50,0.0,local,2025,P_mix,Latin America,2.114,0.30438166197899624,114.20606211961233,90.75813671363407,6.341626054861343,211.30582488810774,54.02686683113301,0.708,55.6,221.1,117.0,5649.2
CL,500,1.0,global,2025,P_mix,Latin America,1.868,0.14186130009386172,101.5269036859921,74.40542070932207,5.603770929354192,181.53609532466837,54.35281257884642,0.593,54.6,230.1,96.8,4366.6
CN,50,0.0,local,2025,P_mix,Asia-Pacific,1.676,0.1528429622483963,96.74956531410656,21.330304367639066,5.028453382571088,123.1083230643167,57.721266134899125,0.883,5.9,16.5,61.6,1089.2
CN,500,1.0,global,2025,P_mix,Asia-Pacific,1.525,0.0751304155176177,88.6847214677736,18.667870921684617,4.575830307538083,111.9284226969963,58.14336339462397,0.908,4.3,10.6,55.2,957.7
CO,50,0.0,local,2025,P_mix,Latin America,1.451,0.39936833745914996,155.37898195038284,102.04339036806955,4.35207706724101,261.7744493856934,107.10677652283762,0.259,165.6,770.3,84.3,4196.2
CO,500,1.0,global,2025,P_mix,Latin America,1.469,0.14102121437141144,150.25120888920165,78.34148713372545,4.4065135904190935,232.9992096133462,102.29257607366995,0.275,119.0,500.1,83.7,3426.1
CR,50,0.0,local,2025,P_mix,North America,2.043,0.3774366881851279,321.24721888035464,106.31598581386439,6.130365768221797,433.6935704624408,157.20785562858978,0.062,308.1,1361.4,28.7,2068.9
CR,500,1.0,global,2025,P_mix,North America,1.666,0.13605492682298242,250.5916968362794,68.55669649609801,4.999486870575233,324.14788020295265,150.37045000226956,0.245,145.7,557.5,51.6,2566.3
CU,50,0.0,local,2025,P_mix,North America,3.06,0.2802185804990554,181.9972402892662,77.42407243117509,9.180992648496966,268.60230536893823,59.46979175037056,0.264,178.4,757.1,69.9,2127.0
CU,500,1.0,global,2025,P_mix,North America,2.383,0.12500457932089568,143.20930905167194,60.18251951704259,7.149603209717685,210.54143177843224,60.091156747142016,0.327,114.9,469.0,48.4,2358.1
CV,50,0.0,local,2025,P_mix,Africa/MENA,2.483,0.2807157623905271,137.65771231622907,79.92285210591123,7.448828853534607,225.0293932756749,55.441351260570904,0.275,157.2,672.8,79.9,2693.2
CV,500,1.0,global,2025,P_mix,Africa/MENA,2.113,0.13617263617485081,119.03285093236994,58.81634292946079,6.339688442450502,184.18888230428124,56.327460890030686,0.31,108.1,483.3,71.3,1909.0
CZ,50,0.0,local,2025,P_mix,Europe,2.68,0.32593337000025135,285.86273257118495,103.94530685803176,8.040551651479602,397.84859108069634,106.65788056417065,0.685,47.0,205.6,128.9,6814.0
CZ,500,1.0,global,2025,P_mix,Europe,2.437,0.14567130231331657,260.7188086291268,75.44740333558151,7.311336857566657,343.47754882227497,106.97857876400695,0.666,40.4,153.1,98.6,4840.5
DE,50,0.0,local,2025,P_mix,Europe,1.591,0.2258122553835261,84.47955378929196,80.41873792501858,4.7741478702133815,169.67243958452391,53.085632925012085,0.911,15.6,41.8,127.8,5529.4
DE,500,1.0,global,2025,P_mix,Europe,1.434,0.10831655839053576,78.61544137290952,71.67328187422333,4.302012466654926,154.59073571378778,54.822324655445094,0.996,1.1,1.1,114.2,5136.0
DK,50,0.0,local,2025,P_mix,Europe,1.52,0.2457446036541914,86.73963181054519,103.85449117767065,4.559757184622086,195.15388017283794,57.06858608814343,0.935,13.3,28.6,136.0,7644.2
DK,500,1.0,global,2025,P_mix,Europe,1.405,0.1221494344722089,82.20653851764688,86.69078404620858,4.214792803656887,173.11211536751236,58.51286813884804,0.963,5.6,11.9,114.2,6447.9
DO,50,0.0,local,2025,P_mix,North America,2.443,0.3371808287815529,187.04817540688873,90.66803136687348,7.330267358829047,285.04647413259124,76.55171343031387,0.515,117.0,408.6,167.2,3930.1
DO,500,1.0,global,2025,P_mix,North America,1.885,0.12766406137583225,143.89404498820966,74.21172668428322,5.65526400132398,223.76103567381682,76.33279982394544,0.577,54.6,214.7,103.6,4333.1
DZ,50,0.0,local,2025,P_mix,Africa/MENA,2.043,0.3474048932950463,140.01659764238312,79.64185468776398,6.127603797090268,225.78605612723737,68.550416579905,0.749,62.9,194.9,161.6,4162.2
DZ,500,1.0,global,2025,P_mix,Africa/MENA,1.924,0.15271110171511487,132.917728037852,53.82613907003375,5.771773658313866,192.5156407661996,69.0867673820117,0.744,51.3,133.5,143.2,2344.7
EC,50,0.0,local,2025,P_mix,Latin America,1.461,0.4863183276737578,233.40842771091997,122.8173945908109,4.382125081426747,360.6079473831576,159.79125883480674,0.204,259.2,1011.2,91.8,4558.0
EC,500,1.0,global,2025,P_mix,Latin America,1.811,0.13628779968703073,185.42356989168596,75.25077791547055,5.434490745890215,266.1088385530467,102.35930755714926,0.267,150.5,633.6,101.8,2192.9
EE,50,0.0,local,2025,P_mix,Europe,2.403,0.2952413474458667,169.2752052258461,83.44766517268043,7.2079976956084995,259.930868094135,70.45307686306982,0.935,12.6,31.8,151.7,5565.3
EE,500,1.0,global,2025,P_mix,Europe,2.106,0.15008167767075828,149.61799452768017,66.53879425411402,6.318495637873982,222.47528441966818,71.03810927597105,0.926,9.3,33.4,122.9,4380.1
EG,50,0.0,local,2025,P_mix,Africa/MENA,2.503,0.2621075827759032,95.05462909568739,96.53409624796713,7.508862726922044,199.09758807057656,37.97697436452597,0.807,33.9,119.7,128.0,6582.5
EG,500,1.0,global,2025,P_mix,Africa/MENA,1.99,0.13513535546007696,76.05016341810318,81.03570128023624,5.9702740472539535,163.0561387455934,38.21440832506654,0.875,16.8,56.1,116.8,5653.6
ES,50,0.0,local,2025,P_mix,Europe,1.937,0.2560762052872978,143.94778126973785,75.21020868042143,5.811563306934758,224.96955325709405,74.3076038238983,0.404,81.3,340.6,74.3,4120.7
ES,500,1.0,global,2025,P_mix,Europe,1.763,0.12215812234985397,131.84173790700208,52.10116877563625,5.289020291946228,189.23192697458458,74.78232108946244,0.518,45.1,182.4,77.8,2809.9
ET,50,0.0,local,2025,P_mix,Africa/MENA,2.462,0.2756629447061178,144.12077565140848,70.68085701314234,7.386957864965396,222.18859052951623,58.53049859737525,0.3,137.5,613.8,80.9,2175.7
ET,500,1.0,global,2025,P_mix,Africa/MENA,2.149,0.1343252019046349,126.1817093416698,61.8247354704583,6.4465456367440055,194.4529904488721,58.72061555996442,0.428,91.3,331.2,95.9,2625.2
FI,50,0.0,local,2025,P_mix,Europe,3.37,0.30904391670813924,243.4543223062697,200.0645414190032,10.110207401810067,453.6290711270829,72.24015669431826,1.0,-0.0,-0.0,389.3,13483.0
FI,500,1.0,global,2025,P_mix,Europe,2.803,0.16271868115496937,204.02481325119615,149.76439434662242,8.409224713815952,362.1984323116345,72.78607250772895,1.0,-0.0,0.0,291.9,10087.3
FJ,50,0.0,local,2025,P_mix,Asia-Pacific,1.844,0.33152985590979456,183.38792795844762,94.65364853285503,5.531650998222434,283.5732274895251,99.45742854206371,0.522,116.6,431.9,140.1,4532.3
FJ,500,1.0,global,2025,P_mix,Asia-Pacific,1.573,0.13411610840534502,153.86126880899198,72.4707509902124,4.718528454934259,231.0505482541386,97.82367762226563,0.671,60.4,177.3,121.7,4091.6
FR,50,0.0,local,2025,P_mix,Europe,1.777,0.23658974820506037,122.23298135056058,77.5414761683034,5.3316261884737886,205.10608370733777,68.77806715790263,0.772,34.0,87.4,110.3,5206.5
FR,500,1.0,global,2025,P_mix,Europe,1.638,0.11246670168894778,114.46340483699028,64.61396879314646,4.913332685261729,183.99070631539848,69.88946943100794,0.747,29.3,71.6,90.3,4360.1
GB,50,0.0,local,2025,P_mix,Europe,1.683,0.23379289720825705,104.01513426173064,66.40787334763405,5.04907110044434,175.472078709809,61.80253685826101,0.911,14.8,31.9,118.1,4412.4
GB,500,1.0,global,2025,P_mix,Europe,1.544,0.11112174990304202,97.69155423971576,58.73754446189383,4.631106355376744,161.06020505698635,63.28394129383052,0.917,9.8,21.2,92.7,4093.9
GF,50,0.0,local,2025,P_mix,Latin America,2.112,0.30734952696708207,290.75343620474536,169.36648295747457,6.33504407143405,466.45496323365404,137.68812004756697,0.428,114.0,389.8,101.6,12064.7
GF,500,1.0,global,2025,P_mix,Latin America,1.958,0.1491679805117121,264.6156789433229,140.3504046766491,5.873347367690632,410.83943098766264,135.16092053348234,0.478,89.5,274.5,97.4,10069.1
GH,50,0.0,local,2025,P_mix,Africa/MENA,1.586,0.2723404424305911,204.47210954702155,103.96492601424463,4.757019728528453,313.1940552897946,128.94971298149818,0.419,115.0,374.0,82.7,6369.3
GH,500,1.0,global,2025,P_mix,Africa/MENA,1.633,0.12425579408918011,205.57856112245298,62.62952852406688,4.900034348453733,273.10812399497354,125.86354288760872,0.256,116.9,428.9,56.4,2654.3
GR,50,0.0,local,2025,P_mix,Europe,2.626,0.39591904027154334,250.2695449552187,92.56392083387964,7.876508188259659,350.70997397735795,95.32252324510702,0.053,283.1,1298.0,20.4,1294.5
GR,500,1.0,global,2025,P_mix,Europe,2.238,0.1465885800199803,211.18936976094918,62.58455954504875,6.712848048911159,280.48677735490907,94.38141674987186,0.11,183.9,785.5,34.9,1054.4
GT,50,0.0,local,2025,P_mix,North America,1.651,0.3884325141655141,151.30284195478328,90.53420567599615,4.951767434216088,246.78881506499553,91.66596208212432,0.191,221.7,907.1,72.6,2451.3
GT,500,1.0,global,2025,P_mix,North America,1.599,0.1428746152622048,144.1229304974963,59.879136929964176,4.796034238088204,208.7981016655487,90.15131461297491,0.21,154.4,608.5,66.5,1321.1
HN,50,0.0,local,2025,P_mix,North America,2.276,0.3510187030708151,148.59516056922126,90.06298381642725,6.827415529244714,245.4855599148932,65.29344519872484,0.1,235.1,1143.2,44.2,1651.9
HN,500,1.0,global,2025,P_mix,North America,1.734,0.14213626336419646,114.68204369133859,62.928338546147735,5.202543990339906,182.81292622782624,66.1303646279283,0.216,143.9,607.8,49.5,1857.3
HU,50,0.0,local,2025,P_mix,Europe,3.372,0.3505398119499637,328.74249939991574,86.50671447907524,10.11713225228604,425.366346131277,97.4809336881905,0.669,56.9,204.1,147.9,4945.3
HU,500,1.0,global,2025,P_mix,Europe,2.851,0.15560185650485917,278.79782147321566,61.08294172366566,8.553708843509133,348.43447204039046,97.78138112034696,0.68,39.0,137.8,108.2,3477.9
ID,50,0.0,local,2025,P_mix,Asia-Pacific,1.612,0.4029730414584512,204.06479428622347,99.57258652998017,4.835096318031472,308.4724771342351,126.61472338733364,0.181,207.0,1026.9,60.5,2952.4
ID,500,1.0,global,2025,P_mix,Asia-Pacific,1.528,0.14596359084179106,184.08032969200192,76.45950561532082,4.58282013613251,265.12265544345524,120.50243576481435,0.236,149.1,655.0,66.0,2661.2
IE,50,0.0,local,2025,P_mix,Europe,3.415,0.29685655547968776,173.70507207386234,80.6987293115901,10.2442402952802,264.64804168073266,50.869093383301,0.885,16.2,62.1,161.6,5038.1
IE,500,1.0,global,2025,P_mix,Europe,3.111,0.15613169644258515,157.49995227667995,73.42428851122851,9.333361785730629,240.2576025736391,50.62483033202689,0.825,24.1,88.3,128.4,4637.5
IL,50,0.0,local,2025,P_mix,Asia-Pacific,2.226,0.4333625672927844,285.85521050864264,105.96103987155422,6.676598401884427,398.4928487820813,128.44349471190048,0.102,256.0,1217.7,44.7,2686.4
IL,500,1.0,global,2025,P_mix,Asia-Pacific,2.071,0.12764054710834566,240.10785232934944,79.87807453861427,6.212682399819123,326.1986092677828,115.94404970854755,0.164,183.6,846.4,70.7,1920.7
IN,50,0.0,local,2025,P_mix,Asia-Pacific,2.114,0.25369347586967333,148.09645874629524,61.98260298562675,6.3431919970206865,216.42225372894265,70.04192470408637,0.177,126.0,643.6,40.3,1797.6
IN,500,1.0,global,2025,P_mix,Asia-Pacific,1.723,0.11316295058010603,122.09621423030696,40.90536295508982,5.168726045294821,168.1703032306916,70.86632943612094,0.167,90.1,457.8,29.2,977.1
IR,50,0.0,local,2025,P_mix,Asia-Pacific,4.469,0.424916332259805,312.0640436690439,145.02840613461728,13.406158248033515,470.4986080516947,69.83299120346092,0.134,367.7,1923.7,78.7,2237.9
IR,500,1.0,global,2025,P_mix,Asia-Pacific,3.768,0.20541359132293624,264.85376132443264,117.11903388490386,11.30545816884554,393.27825337818194,70.28121037702563,0.147,283.3,1458.3,67.0,2245.3
IT,50,0.0,local,2025,P_mix,Europe,2.824,0.4053403736686198,298.5761012647862,131.01257495030853,8.470552860566904,438.0592290756615,105.74614414653601,0.112,298.4,1256.4,46.9,4616.1
IT,500,1.0,global,2025,P_mix,Europe,2.137,0.14605161801482835,223.31371636708585,100.66124107245189,6.4122703244286265,330.38722776396634,104.47799534417709,0.294,141.2,531.9,67.0,5451.3
JM,50,0.0,local,2025,P_mix,North America,1.91,0.43659564045215055,177.1545155319197,91.09507002121605,5.730018722694776,273.9796042758306,92.75075219052997,0.249,193.8,890.6,92.9,2433.7
JM,500,1.0,global,2025,P_mix,North America,1.502,0.1286643431348342,132.5584330487513,65.61692818846608,4.505922720898861,202.6812839581162,88.2561294941438,0.19,152.6,632.4,51.8,1931.2
JO,50,0.0,local,2025,P_mix,Asia-Pacific,1.77,0.2720028796650129,119.31773862878718,97.72116497646728,5.308794872872101,222.34769847812657,67.426454488852,0.799,30.5,114.0,147.3,6489.1
JO,500,1.0,global,2025,P_mix,Asia-Pacific,1.585,0.12561164556375592,106.99359958646892,68.27700778129353,4.754640395657613,180.02524776342008,67.5089537901871,0.761,30.0,97.0,118.4,4228.1
JP,50,0.0,local,2025,P_mix,Asia-Pacific,1.823,0.39527122238421186,172.98421342969522,111.86460720887328,5.468715451799456,290.3175360903679,94.89479656842008,0.52,105.7,498.4,125.8,6034.0
JP,500,1.0,global,2025,P_mix,Asia-Pacific,1.742,0.14118141574195014,165.73501995067826,72.65609353277455,5.2257032835903825,243.61681676704316,95.1460564960403,0.607,55.9,243.2,113.1,3938.4
KE,50,0.0,local,2025,P_mix,Africa/MENA,2.126,0.3186854661270788,108.69260405716679,92.90302729456911,6.37658578510332,207.97221713683925,51.13674043769094,0.432,114.8,493.3,100.5,4598.8
KE,500,1.0,global,2025,P_mix,Africa/MENA,1.799,0.13537968378626952,94.51777264606328,67.82608597756573,5.395887772420756,167.73974639604975,52.54989167630105,0.514,76.5,284.9,96.1,3439.4
KH,50,0.0,local,2025,P_mix,Asia-Pacific,1.957,0.3387863073390799,241.23952476017504,73.3287426018982,5.869523724350778,320.437791086424,123.30107318214732,0.174,182.4,903.9,57.6,1231.2
KH,500,1.0,global,2025,P_mix,Asia-Pacific,1.699,0.14502746729165314,204.7497871085825,50.248941006584154,5.097254828913577,260.0959829440802,120.50591581992146,0.283,121.7,478.9,70.2,1102.6
KR,50,0.0,local,2025,P_mix,Asia-Pacific,1.972,0.40966770923541956,228.92046958862076,95.8781864100205,5.91657619949102,330.7152321981323,116.07412557704257,0.436,131.3,612.7,143.5,3733.7
KR,500,1.0,global,2025,P_mix,Asia-Pacific,1.75,0.1365323276675476,200.05344916733915,76.91772512054762,5.251029737565678,282.22220402545247,114.29383901761057,0.595,67.7,249.0,143.7,3874.2
KW,50,0.0,local,2025,P_mix,Asia-Pacific,2.8,0.3016177364076474,148.578189573028,58.198609941120985,8.398623834417815,215.17542334856677,53.07233393314401,0.485,79.6,444.4,86.5,1949.0
KW,500,1.0,global,2025,P_mix,Asia-Pacific,2.223,0.13539450924188967,119.26560425374123,51.092463739648665,6.67027744838154,177.02834544177142,53.640469310319176,0.66,34.1,202.6,91.3,2501.6
KZ,50,0.0,local,2025,P_mix,Asia-Pacific,2.913,0.4257089814572089,268.9793894950744,109.71933741772104,8.738056535190774,387.4367834479862,92.34755637428584,0.203,237.8,1201.2,114.3,2306.9
KZ,500,1.0,global,2025,P_mix,Asia-Pacific,2.613,0.15218035855958814,240.10106633200851,79.82645558359513,7.8397417320698475,327.7672636476735,91.87843472566206,0.157,197.6,886.4,45.7,1994.3
LC,50,0.0,local,2025,P_mix,North America,2.646,0.22420061647943867,110.37477382660612,39.84395751424634,7.938689602337938,158.15742094319037,41.71019879430764,0.307,93.6,386.3,57.1,838.9
LC,500,1.0,global,2025,P_mix,North America,2.173,0.11030264391791625,93.07426541987019,34.34264432761362,6.519735576731991,133.93664532421582,42.827319140996636,0.398,63.3,243.9,59.3,1064.1
LK,50,0.0,local,2025,P_mix,Asia-Pacific,2.383,0.28436395503227174,127.22039689810632,87.7712855451186,7.150019338068274,222.14170178129316,53.37904313940431,0.341,142.6,569.7,69.9,4057.1
LK,500,1.0,global,2025,P_mix,Asia-Pacific,1.946,0.13267302691982882,106.62340168875266,57.85362226105021,5.838074619078363,170.3150985688812,54.790359140143494,0.409,95.8,347.5,60.4,2614.3
LY,50,0.0,local,2025,P_mix,Africa/MENA,1.539,0.23936209288760585,76.7833792520031,54.29545464351435,4.6183471162624565,135.69718101177992,49.87718158838335,0.852,25.1,53.7,128.4,3035.0
LY,500,1.0,global,2025,P_mix,Africa/MENA,1.602,0.11173996115880198,80.67840675650982,36.00769915383319,4.8070225314814,121.49312844182438,50.35034029577146,0.79,26.4,51.7,106.6,1633.1
MA,50,0.0,local,2025,P_mix,Africa/MENA,1.887,0.3531222553779846,123.38810951244763,93.76012234159573,5.661229202370045,222.80946105641345,65.38585796568263,0.787,54.1,186.8,160.8,5537.4
MA,500,1.0,global,2025,P_mix,Africa/MENA,2.04,0.15539361364295048,134.22214241552803,69.27216348582508,6.1186231423814545,209.61292904373457,65.80997356373547,0.826,38.4,101.6,177.2,3530.6
MG,50,0.0,local,2025,P_mix,Africa/MENA,1.383,0.3528751741248755,183.0240600718858,93.91896356194725,4.147644091657855,281.09066772549085,132.38170105289572,0.308,149.7,632.2,83.1,4148.3
MG,500,1.0,global,2025,P_mix,Africa/MENA,1.325,0.11855766023651812,165.3429795559729,58.431075005324786,3.975100088592348,227.74915464989007,124.78401238032036,0.395,89.3,329.1,76.5,2573.2
MM,50,0.0,local,2025,P_mix,Asia-Pacific,1.71,0.3380571800556593,183.86963054782524,115.90630716315444,5.131223516404254,304.90716122738394,107.50046063672947,0.465,111.8,487.7,103.9,6702.1
MM,500,1.0,global,2025,P_mix,Asia-Pacific,1.639,0.14261679464490623,173.7944498876975,78.23044866344307,4.916074404191179,256.94097295533174,106.05684674312286,0.502,75.6,283.6,110.0,4228.9
MN,50,0.0,local,2025,P_mix,Asia-Pacific,1.865,0.2864831171661198,119.13275955182534,78.92324680017447,5.594967611915491,203.6509739639153,63.878525032804724,0.861,26.3,74.6,136.3,5095.6
MN,500,1.0,global,2025,P_mix,Asia-Pacific,1.618,0.1351533076195177,104.94973743580998,71.92875910089515,4.854789153332576,181.7332856900377,64.85332366932985,0.87,15.9,50.1,118.5,4827.9
MR,50,0.0,local,2025,P_mix,Africa/MENA,2.091,0.26107399466817743,104.9693848253011,94.75202624589494,6.273584303745171,205.99499537494123,50.19589109337585,0.607,110.0,237.2,130.1,5565.8
MR,500,1.0,global,2025,P_mix,Africa/MENA,1.971,0.136697235475991,100.33453405789125,80.8416839999933,5.912601668690069,187.0888197265746,50.9088247509767,0.55,120.2,259.3,113.4,4358.3
MU,50,0.0,local,2025,P_mix,Africa/MENA,2.601,0.28472292165536717,151.09074074697602,73.34789035525014,7.801876981522408,232.24050808374855,58.097842777377195,0.127,200.2,951.9,42.3,1137.9
MU,500,1.0,global,2025,P_mix,Africa/MENA,2.022,0.12883125200352477,119.96425268747689,64.77153347269783,6.065792581942659,190.80157874211736,59.33153057916944,0.262,118.6,523.0,40.5,2620.5
MX,50,0.0,local,2025,P_mix,North America,2.211,0.2528756885918554,94.65836632896813,62.5301703142388,6.633409586715379,163.8219462299223,42.80982431050513,0.723,45.8,210.3,107.7,3264.9
MX,500,1.0,global,2025,P_mix,North America,1.881,0.11920743640725157,83.02118661525286,47.20189356169417,5.643761394832695,135.86684157177973,44.13077421625177,0.88,17.9,55.2,101.0,2748.5
MY,50,0.0,local,2025,P_mix,Asia-Pacific,1.777,0.36593373329113765,349.3108249046046,105.04543177643548,5.330074393846898,459.68633107488694,196.6074762340207,0.199,201.3,977.7,74.8,3519.5
MY,500,1.0,global,2025,P_mix,Asia-Pacific,1.626,0.1534220926272581,301.77725050623854,76.62294029836988,4.878157660230229,383.2783484648386,185.58886665339764,0.211,153.8,732.0,59.7,2390.7
NE,50,0.0,local,2025,P_mix,Africa/MENA,2.029,0.3905928794481973,145.81866000358588,80.11673792610522,6.088399788846451,232.02379771853757,71.85073174927655,0.572,164.4,354.6,169.3,2991.2
NE,500,1.0,global,2025,P_mix,Africa/MENA,1.922,0.16102558605789744,138.46110199145787,68.47395021545118,5.765910198861371,212.7009624057704,72.04123748864531,0.464,163.0,344.6,142.7,2307.3
NG,50,0.0,local,2025,P_mix,Africa/MENA,1.549,0.2749753748452402,275.20875547026566,65.58206442162285,4.6474908809639786,345.43831077285245,177.64989486962642,0.197,135.9,617.2,75.3,1768.1
NG,500,1.0,global,2025,P_mix,Africa/MENA,1.471,0.13300193299244228,254.61505906730744,54.40526748851366,4.413882631461232,313.43420918728236,173.05516276246118,0.205,112.6,484.0,67.1,1535.5
