year,lambda,lambda_inf,lambda_train,country,region,continent,perturbation,scenario,uncovered_share,annual_unmet_mwh_per_100mw,storage_cost_usd_yr_per_100mw_mid,storage_cost_usd_yr_per_100mw_low
2025,0.2,0.13,0.07,MX,North America,Americas,P3_burst,L0_W0,0.24562249901769806,215165.30913950352,31036384.19098456,22062008.039374568
2025,0.2,0.13,0.07,MX,North America,Americas,P3_burst,L0_W1,0.22155395352865528,194081.26329110202,27995129.307154488,19900152.15809777
2025,0.2,0.13,0.07,MX,North America,Americas,P3_burst,L0_W2,0.18158180886426667,159065.6645650976,22944326.37296486,16309822.361505143
2025,0.2,0.13,0.07,MX,North America,Americas,P3_burst,L0_W3,0.1433052400909278,125535.39031965274,18107773.130843543,12871790.5387924
2025,0.2,0.13,0.07,MX,North America,Americas,P3_burst,L1_W0,0.24062921286547143,210791.19047015297,30405442.204742234,21613507.109395087
2025,0.2,0.13,0.07,MX,North America,Americas,P3_burst,L1_W1,0.2171234466404269,190200.13925701397,27435299.020866457,19502200.50880869
2025,0.2,0.13,0.07,MX,North America,Americas,P3_burst,L1_W2,0.18000420341883164,157683.6821948965,22744983.198369186,16168120.586792555
2025,0.2,0.13,0.07,MX,North America,Americas,P3_burst,L1_W3,0.14264677150412364,124958.57183761231,18024570.31302564,12812646.367090516
2025,0.2,0.13,0.07,MX,North America,Americas,P3_burst,L2_W0,0.1554848126893163,136204.6959158411,19646760.38143062,13965769.427763937
2025,0.2,0.13,0.07,MX,North America,Americas,P3_burst,L2_W1,0.1337370181159215,117153.62786954724,16898751.097322427,12012365.2378557
2025,0.2,0.13,0.07,MX,North America,Americas,P3_burst,L2_W2,0.1065487682021738,93336.72094510424,13463296.392732127,9570295.026158983
2025,0.2,0.13,0.07,MX,North America,Americas,P3_burst,L2_W3,0.09295782030220899,81431.05058473507,11745970.487206798,8349545.286086761
2025,0.2,0.13,0.07,MX,North America,Americas,P3_burst,L3_W0,0.047141514514771485,41295.96671493982,5956710.650191294,4234288.293509475
2025,0.2,0.13,0.07,MX,North America,Americas,P3_burst,L3_W1,0.03277848884795968,28713.95623081268,4141826.4904628186,2944189.9149073055
2025,0.2,0.13,0.07,MX,North America,Americas,P3_burst,L3_W2,0.027833756329188997,24382.37054436956,3517019.64749049,2500050.1108667343
2025,0.2,0.13,0.07,MX,North America,Americas,P3_burst,L3_W3,0.026548129965557728,23256.161849828568,3354570.385280014,2384574.1292954315
2025,0.2,0.13,0.07,MX,North America,Americas,P_mix,L0_W0,0.25652110454494575,224712.4875813725,32413510.918553907,23040929.44812868
2025,0.2,0.13,0.07,MX,North America,Americas,P_mix,L0_W1,0.23229401565785335,203489.55771627952,29352222.797408476,20864833.07285663
2025,0.2,0.13,0.07,MX,North America,Americas,P_mix,L0_W2,0.18943676143927965,165946.60302080898,23936862.99682887,17015360.443528958
2025,0.2,0.13,0.07,MX,North America,Americas,P_mix,L0_W3,0.15051756218698006,131853.38447579453,19019108.2095819,13519607.040546171
2025,0.2,0.13,0.07,MX,North America,Americas,P_mix,L1_W0,0.25080679776033,219706.75483804906,31691462.158925798,22527665.872007497
2025,0.2,0.13,0.07,MX,North America,Americas,P_mix,L1_W1,0.22720275423595732,199029.6127106986,28708900.845475573,20407531.926301915
2025,0.2,0.13,0.07,MX,North America,Americas,P_mix,L1_W2,0.18818241909797162,164847.79912982314,23778366.723207574,16902694.417701773
2025,0.2,0.13,0.07,MX,North America,Americas,P_mix,L1_W3,0.15099864332475846,132274.8115524884,19079896.69222839,13562818.130620183
2025,0.2,0.13,0.07,MX,North America,Americas,P_mix,L2_W0,0.1627734053786784,142589.50311172227,20567732.8649096,14620436.61481526
2025,0.2,0.13,0.07,MX,North America,Americas,P_mix,L2_W1,0.14096976225244756,123489.51173314406,17812666.665619526,12662016.063512675
2025,0.2,0.13,0.07,MX,North America,Americas,P_mix,L2_W2,0.1120988491333505,98198.59184081503,14164593.890965976,10068807.705626417
2025,0.2,0.13,0.07,MX,North America,Americas,P_mix,L2_W3,0.09818821911491518,86012.8799446657,12406873.570891825,8819343.863645997
2025,0.2,0.13,0.07,MX,North America,Americas,P_mix,L3_W0,0.04103966662433584,35950.7479629182,5185692.945543383,3686215.467313972
2025,0.2,0.13,0.07,MX,North America,Americas,P_mix,L3_W1,0.026856581870215154,23526.365718308476,3393545.7717192634,2412279.524475139
2025,0.2,0.13,0.07,MX,North America,Americas,P_mix,L3_W2,0.024076050898472826,21090.620587062196,3042203.252857795,2162530.023115782
2025,0.2,0.13,0.07,MX,North America,Americas,P_mix,L3_W3,0.024062395455778363,21078.658419261847,3040477.7775147045,2161303.480402019
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P0_baseline,L0_W0,0.5302750663779531,464520.9581470869,67004532.373152584,47629727.831518106
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P0_baseline,L0_W1,0.5057787883712809,443062.21861324203,63909230.0351959,45429452.67562119
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P0_baseline,L0_W2,0.4512075385860682,395257.80380139576,57013712.39780713,40527819.65627254
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P0_baseline,L0_W3,0.35433196507274156,310394.8014037216,44772702.187806256,31826378.663621314
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P0_baseline,L1_W0,0.26752790927858094,234354.44852803688,33804309.4886948,24029569.39557823
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P0_baseline,L1_W1,0.24522397616531638,214816.20312081714,30986027.613696765,22026212.4000977
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P0_baseline,L1_W2,0.20866588756012075,182791.31750266577,26366618.20382364,18742535.831633676
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P0_baseline,L1_W3,0.17390035647848842,152336.71227515585,21973712.897639092,15619868.204345861
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P0_baseline,L2_W0,0.21054576333074526,184438.08867773286,26604155.672425907,18911387.767146125
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P0_baseline,L2_W1,0.1891954016267505,165735.17182503344,23906365.237462863,16993681.313377216
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P0_baseline,L2_W2,0.15717724136065156,137687.26343193077,19860612.39689934,14117784.715868207
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P0_baseline,L2_W3,0.13699749384412654,120009.80460745486,17310738.50788395,12305223.758616304
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P0_baseline,L3_W0,0.1128886319613266,98890.44159812211,14264389.322469758,10139746.626815854
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P0_baseline,L3_W1,0.0947504246541585,83001.37199704285,11972480.508039732,8510558.433425836
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P0_baseline,L3_W2,0.0790914267235696,69284.08980984696,9993839.798156833,7104054.79628016
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P0_baseline,L3_W3,0.07761526681712819,67990.97373180429,9807315.085775571,6971464.940491069
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P1_flatten,L0_W0,0.5371549596056461,470547.744614546,67873862.38266547,48247685.3081598
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P1_flatten,L0_W1,0.5125916437579023,449030.27993192244,64770089.2726942,46041388.760107934
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P1_flatten,L0_W2,0.457534108554539,400799.87909377617,57813125.549850896,41096077.19808678
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P1_flatten,L0_W3,0.3567562336553929,312518.4606821242,45079028.07983245,32044128.39409777
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P1_flatten,L1_W0,0.251211111301451,220060.93350007109,31742550.436449368,22563981.63554835
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P1_flatten,L1_W1,0.22853661307200415,200198.07305107563,28877444.669667777,20527340.186872277
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P1_flatten,L1_W2,0.1917259861287948,167951.96384882423,24226125.003556356,17220980.424214758
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P1_flatten,L1_W3,0.15777244280332353,138208.6598957114,19935820.90067922,14171246.182410529
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P1_flatten,L2_W0,0.1854878652094193,162487.3699234513,23437888.102385487,16660667.44627402
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P1_flatten,L2_W1,0.16363793719726996,143346.83298480848,20676973.43437879,14698089.549739143
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P1_flatten,L2_W2,0.13277253359446123,116308.73942874803,16776880.697525937,11925734.471735306
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P1_flatten,L2_W3,0.11498085023426549,100723.22480521657,14528757.979209347,10327671.334618691
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P1_flatten,L3_W0,0.08578733679811548,75149.70703514916,10839922.052074933,7705486.759908688
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P1_flatten,L3_W1,0.06824571558234853,59783.24685013731,8623396.702961698,6129884.403310123
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P1_flatten,L3_W2,0.05728801186578064,50184.298394423844,7238802.442425836,5145654.7482304135
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P1_flatten,L3_W3,0.05669212171059272,49662.298618479224,7163506.914263714,5092131.42098264
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_sharpen,L0_W0,0.531922566087474,465964.1678926272,67212707.25185351,47777707.56457057
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_sharpen,L0_W1,0.50758799468423,444647.0833433855,64137837.847729385,45591957.02428957
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_sharpen,L0_W2,0.45337462200744794,397156.1688785244,57287540.8699904,40722468.811198
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_sharpen,L0_W3,0.3545127348741021,310553.1557497135,44795543.91048065,31842615.5508236
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_sharpen,L1_W0,0.2669876928675172,233881.21895194508,33736048.78722364,23981046.72826741
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_sharpen,L1_W1,0.24447134370832516,214156.8970884928,30890926.43125948,21958610.354750715
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_sharpen,L1_W2,0.2068660259701508,181214.6387498521,26139191.172422588,18580870.833408833
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_sharpen,L1_W3,0.16999309599346946,148913.95209027923,21479999.015432544,15268914.962777352
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_sharpen,L2_W0,0.20359803538571467,178351.87899788606,25726254.199153822,18287337.322290067
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_sharpen,L2_W1,0.1818626456585145,159311.6775968587,22979812.367432382,16335047.345524225
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_sharpen,L2_W2,0.14984520528063341,131264.39982583487,18934150.49055253,13459215.408946982
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_sharpen,L2_W3,0.12984057168894755,113740.34079951805,16406403.658587022,11662383.323573908
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_sharpen,L3_W0,0.08774421239102329,76863.9300545364,11087189.06938132,7881254.880644554
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_sharpen,L3_W1,0.07023153049024101,61522.82070945113,8874320.436170254,6308251.876313796
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_sharpen,L3_W2,0.05898968848682785,51674.96711446119,7453823.010943999,5298500.694526457
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_sharpen,L3_W3,0.05828903486550286,51061.19454218051,7365289.773707128,5235567.429502658
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_emp,L0_W0,0.5359552110611874,469496.7648896001,67722264.475685,48139922.94054717
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_emp,L0_W1,0.5115186495984805,448090.3370482689,64634507.804792516,45945011.57208143
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_emp,L0_W2,0.456863865436419,400212.74612230307,57728434.92501593,41035875.428625785
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_emp,L0_W3,0.35624837316708713,312073.5748943683,45014855.81021742,31998511.961479858
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_emp,L1_W0,0.25463388668384135,223059.284735045,32175045.717590753,22871418.04021512
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_emp,L1_W1,0.23208295194806183,203304.66590650217,29325553.195022456,20845875.16272681
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_emp,L1_W2,0.19521721330753078,171010.27885739694,24667269.721367605,17534565.223622758
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_emp,L1_W3,0.16070276082989574,140775.61848698868,20306090.222252686,14434449.67605914
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_emp,L2_W0,0.18993634794578407,166384.24080050684,23999989.782096963,17060233.70052676
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_emp,L2_W1,0.16812690397576205,147279.16788276754,21244190.599398382,15101292.112825358
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_emp,L2_W2,0.1368809456396627,119907.70838034453,17296011.702053964,12294755.306279324
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_emp,L2_W3,0.11868217421089385,103965.58460874301,14996450.122288076,10660127.195361404
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_emp,L3_W0,0.0859034810454145,75251.4493957831,10854597.814658416,7715918.928492128
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_emp,L3_W1,0.0684571984988735,59968.505885013175,8650119.275500242,6148879.966921858
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_emp,L3_W2,0.057587057985570615,50446.26279535986,7276589.332070485,5172515.3083392605
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P2_emp,L3_W3,0.056976305671334694,49911.24376808919,7199415.850219405,5117657.050155964
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P3_burst,L0_W0,0.5360583564116226,469587.1202165814,67735297.72278745,48149187.53788506
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P3_burst,L0_W1,0.5116427678995005,448199.0646799624,64650191.153390445,45956159.97650647
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P3_burst,L0_W2,0.4570835259070898,400405.16869461065,57756190.79748923,41055605.50664897
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P3_burst,L0_W3,0.35888523130413535,314383.46262242255,45348044.107404545,32235356.654661067
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P3_burst,L1_W0,0.26507276062367074,232203.73830633558,33494081.650428727,23809045.992473435
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P3_burst,L1_W1,0.24241395980742736,212354.62879130637,30630959.378436647,21773814.497924846
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P3_burst,L1_W2,0.20532784569224297,179867.19282640485,25944829.68578735,18442710.258571733
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P3_burst,L1_W3,0.16987767153689692,148812.8402663217,21465414.204213917,15258547.44636893
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P3_burst,L2_W0,0.20599986595795441,180455.88257916807,26029744.86755677,18503071.65284156
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P3_burst,L2_W1,0.184328309911509,161471.5994824819,23291368.936345886,16556515.268004907
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P3_burst,L2_W2,0.1520156863236133,133165.74121948527,19208408.279633652,13654169.740944404
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P3_burst,L2_W3,0.1313066553793744,115024.63011233197,16591655.159789871,11794068.125633767
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P3_burst,L3_W0,0.10725686518354245,93957.01390078319,13552770.158556204,9633896.85969658
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P3_burst,L3_W1,0.08915388316945956,78098.80165644658,11265312.344070422,8007872.630122349
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P3_burst,L3_W2,0.07485228941322472,65570.60552598485,9458190.601815417,6723292.11454349
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P3_burst,L3_W3,0.07165152398082858,62766.73500720584,9053748.068813132,6435796.819999697
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P_mix,L0_W0,0.5329342943093708,466850.4418150088,67340547.27431573,47868581.79740517
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P_mix,L0_W1,0.5085550796997991,445494.249817024,64260036.840934746,45678821.36885723
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P_mix,L0_W2,0.4542175327209117,397894.55866351863,57394049.43840894,40798179.721278645
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P_mix,L0_W3,0.3547324232895378,310745.6028016351,44823303.31400043,31862348.13886778
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P_mix,L1_W0,0.26219083451369163,229679.17103399386,33129927.037895054,23550189.09922661
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P_mix,L1_W1,0.23965868041216581,209941.00404105725,30282807.59996834,21526333.11323051
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P_mix,L1_W2,0.20230122646550242,177215.87438378012,25562391.930709496,18170856.91460073
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P_mix,L1_W3,0.166357496625261,145729.16704372864,21020611.706828997,14942362.538589288
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P_mix,L2_W0,0.19842134171464557,173817.0953420295,25072137.193354756,17822362.58322808
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P_mix,L2_W1,0.176652093356635,154747.23378041227,22321417.050492387,15867031.397337962
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P_mix,L2_W2,0.1448308624995119,126871.83554957244,18300547.82938523,13008823.155828055
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P_mix,L2_W3,0.1255163680192284,109952.3383848441,15860005.641507171,11273979.913842449
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P_mix,L3_W0,0.08704153119970054,76248.38133093767,10998399.632318798,7818139.4976723995
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P_mix,L3_W1,0.06957683899261162,60949.31095752778,8791594.88403941,6249446.965762954
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P_mix,L3_W2,0.05845539944278003,51206.929911875304,7386311.280111445,5250510.428031028
2025,0.2,0.13,0.07,MY,Asia-Pacific,Asia,P_mix,L3_W3,0.05779047148692049,50624.45302254235,7302292.268905572,5190786.070667816
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P0_baseline,L0_W0,0.530446336430366,464670.99071300065,67026173.72591285,47645111.44372119
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P0_baseline,L0_W1,0.5060925678358412,443337.08942419686,63948878.60180639,45457636.596464776
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P0_baseline,L0_W2,0.4521250554076078,396061.54853706446,57129648.04982956,40610231.74626439
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P0_baseline,L0_W3,0.35737942755285074,313064.37853629724,45157773.65609004,32100104.165172443
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P0_baseline,L1_W0,0.25833820383597716,226304.266560316,32643116.072540846,23204142.750360362
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P0_baseline,L1_W1,0.23519777536693579,206033.25122143573,29719136.2613208,21125651.077324424
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P0_baseline,L1_W2,0.1951776027978245,170975.58005089426,24662264.613927692,17531007.37616547
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P0_baseline,L1_W3,0.15902271164477716,139303.89540082478,20093802.45473293,14283546.32324389
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P0_baseline,L2_W0,0.21866055563545936,191546.6467366624,27629525.14226834,19640264.860166654
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P0_baseline,L2_W1,0.19646647356537947,172104.6308432724,24825123.832746573,17646774.77267528
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P0_baseline,L2_W2,0.1616502899013074,141605.65395354526,20425818.164155677,14519557.490182953
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P0_baseline,L2_W3,0.13689357290749254,119918.76986696347,17297607.25920861,12295889.497509735
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P0_baseline,L3_W0,0.1071728079865431,93883.37979621177,13542148.853624767,9626346.77546821
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P0_baseline,L3_W1,0.08690294336809892,76126.97839045465,10980887.94180598,7805691.428512685
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P0_baseline,L3_W2,0.06860163749610466,60095.034446587684,8668370.307991788,6161853.592427899
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P0_baseline,L3_W3,0.06539355976423873,57284.758353473124,8263003.806963072,5873701.501335197
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P1_flatten,L0_W0,0.5360731730661009,469600.0996059044,67737169.92660695,48150518.381563984
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P1_flatten,L0_W1,0.5115422897380525,448111.045810534,64637494.92713278,45947134.94820282
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P1_flatten,L0_W2,0.45671115853650435,400078.9748779778,57709139.17632303,41022159.17353083
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P1_flatten,L0_W3,0.35786732108043606,313491.77326646197,45219422.93914428,32143927.1495122
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P1_flatten,L1_W0,0.23117768472715342,202511.6518209864,29211165.378857475,20764563.341597486
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P1_flatten,L1_W1,0.207871900120167,182095.78450526632,26266291.485677827,18671219.248855326
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P1_flatten,L1_W2,0.16923433287097592,148249.2755949749,21384123.173952878,15200762.256183373
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P1_flatten,L1_W3,0.13709943301033792,120099.10331705601,17323619.34387942,12314380.015528746
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P1_flatten,L2_W0,0.1872542803169252,164034.74955762646,23661088.90091397,16819328.254866555
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P1_flatten,L2_W1,0.164783120648922,144350.01368845566,20821676.601705775,14800950.837357117
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P1_flatten,L2_W2,0.13219572888947853,115803.4585071832,16703996.769959839,11873925.41479073
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P1_flatten,L2_W3,0.11253264737950633,98578.59910444754,14219407.798824219,10107771.80880276
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P1_flatten,L3_W0,0.08465718507056331,74159.69412181346,10697118.264349092,7603975.6336939335
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P1_flatten,L3_W1,0.06544050929889562,57325.88614583257,8268936.259409518,5877918.545845321
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P1_flatten,L3_W2,0.051666995996511665,45260.28849294422,6528541.742530901,4640770.636256906
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P1_flatten,L3_W3,0.049951306839804845,43757.34479166904,6311750.577092826,4486666.072873214
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P2_sharpen,L0_W0,0.5382041963372662,471466.87599144527,68006441.90791291,48341928.585142925
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P2_sharpen,L0_W1,0.5137352848970784,450032.10956984066,64914597.556398,46144111.51599376
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P2_sharpen,L0_W2,0.45934220347100796,402383.77024060296,58041592.92847346,41258481.72024017
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P2_sharpen,L0_W3,0.361673838680132,316826.2826837956,45700407.14509601,32485831.585068252
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P2_sharpen,L1_W0,0.24619106842213537,215663.37593779058,31108227.521892462,22113077.39508019
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P2_sharpen,L1_W1,0.22291155714398553,195270.52405813133,28166673.47575862,20022093.19361155
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P2_sharpen,L1_W2,0.18355005984925413,160789.8524279466,23193030.76282596,16486612.228996767
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P2_sharpen,L1_W3,0.14908585054174242,130599.20507456636,18838199.893568467,13391009.562898068
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P2_sharpen,L2_W0,0.20927957419586476,183328.90699557753,26444162.46086848,18797657.652906515
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P2_sharpen,L2_W1,0.18711425817086394,163912.0901576768,23643395.973198537,16806751.354442336
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P2_sharpen,L2_W2,0.15258272625766273,133662.46820171253,19280058.349619787,13705101.718404427
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P2_sharpen,L2_W3,0.12928418835018407,113252.94899476126,16336100.135382166,11612408.529970456
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P2_sharpen,L3_W0,0.08596671984767291,75306.84658656147,10862588.547472058,7721599.087962067
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P2_sharpen,L3_W1,0.06666209231050872,58395.992864005646,8423293.127453892,5987642.102647948
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P2_sharpen,L3_W2,0.05259368267119853,46072.06601996991,6645636.079471814,4724006.369745025
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P2_sharpen,L3_W3,0.05091056664864989,44597.6563842173,6432960.792302549,4572827.551154824
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P2_emp,L0_W0,0.537942167083021,471237.3383647264,67973332.3978454,48318392.909311794
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P2_emp,L0_W1,0.5134704425463884,449800.1076706362,64881132.5889014,46120323.16560461
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P2_emp,L0_W2,0.4587412367684866,401857.32340919424,57965655.937603176,41204502.41347696
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P2_emp,L0_W3,0.3599997060669634,315359.74251465994,45488866.98417121,32335459.663447008
2025,0.2,0.13,0.07,NE,Africa/MENA,EurAfrMENA,P2_emp,L1_W0,0.23460046479898622,205510.00716391194,29643661.252547756,21072000.167473707
