country,region,local_hour,demand,supply_vre,supply_pv,supply_wind
BI,Africa/MENA,8,0.4326930256919085,0.4058695029212451,0.24677177142588994,0.03361224545180556
BI,Africa/MENA,9,0.46058573450092016,0.7161717504692905,0.4354379184355226,0.07876641153804168
BI,Africa/MENA,10,0.47276390427776416,0.9645920433304151,0.5864793622647559,0.10490733197124806
BI,Africa/MENA,11,0.47443110508283276,1.129044531464857,0.6864677366566253,0.10439717521213453
BI,Africa/MENA,12,0.4623159579680978,1.201736594239785,0.7306650684848603,0.08777312380842701
BI,Africa/MENA,13,0.498364444570179,1.1596810986414756,0.7050950045300862,0.07886123047419433
BI,Africa/MENA,14,0.4712524223024451,1.027441466086573,0.6246922934532348,0.07300154636069725
BI,Africa/MENA,15,0.4814455762842722,0.8546509261660351,0.5196343196096055,0.06228187217636764
BI,Africa/MENA,16,0.4662307256078145,0.6240926766805438,0.3794531351823859,0.06324293961240826
BI,Africa/MENA,17,0.46429023961919214,0.35448368892793236,0.21552880230891341,0.06451703855966724
BI,Africa/MENA,18,0.4406586600106071,0.09877813864405635,0.060057866077402204,0.07467352151945506
BI,Africa/MENA,19,0.45730279743778984,0.000915847129336927,0.0005568420806074796,0.06247276155199224
BI,Africa/MENA,20,0.4026604843402301,0.0,0.0,0.0590094789274903
BI,Africa/MENA,21,0.38263012421001236,0.0,0.0,0.04884816899422274
BI,Africa/MENA,22,0.3621887197713727,0.0,0.0,0.034408900574946416
BI,Africa/MENA,23,0.32426348358556895,0.0,0.0,0.029475583249452937
BO,Latin America,0,0.3020113126845843,0.04193276155049709,0.0,0.04722301644496944
BO,Latin America,1,0.20654920149154404,0.027140995421940237,0.0,0.03056511485893135
BO,Latin America,2,0.151786238760349,0.019987724862725906,0.0,0.02250938466700724
BO,Latin America,3,0.12661170369772484,0.01563707925639909,0.0,0.017609859774844024
BO,Latin America,4,0.13906209497388036,0.013535977170056482,0.0,0.01524368176254136
BO,Latin America,5,0.20561868085344812,0.010788561064583205,0.0004942535787364595,0.011462894286874512
BO,Latin America,6,0.29188838430060116,0.059060914560186695,0.04224664740448235,0.007811130243904479
BO,Latin America,7,0.38606206394455594,0.26732200609020695,0.214121292226285,0.0035298928595574714
BO,Latin America,8,0.45884885721507407,0.569443668561245,0.459083960878703,0.0033962600282534086
BO,Latin America,9,0.49751490404403736,0.8250342772535405,0.6632688683494488,0.007521140053768014
BO,Latin America,10,0.516983315387888,1.0106400929890629,0.8068773128485561,0.017001789619509745
BO,Latin America,11,0.5015021552478587,1.1218742168949236,0.8821982738230195,0.037612177101068595
BO,Latin America,12,0.5015953957699985,1.16594094085497,0.8987682931647615,0.06421464253065091
BO,Latin America,13,0.5466962054484076,1.1659390129271772,0.8715297300440684,0.1020599504130416
BO,Latin America,14,0.5883090596904887,1.0939944219610414,0.7858197524529523,0.14013122612824208
BO,Latin America,15,0.5987921044088717,0.9385508458563179,0.633160407924822,0.1771941550558304
BO,Latin America,16,0.5778226812528102,0.7280825059708973,0.4347223553367307,0.21589903987701395
BO,Latin America,17,0.5615464982468897,0.473788781456196,0.20284921631209427,0.251706944483377
BO,Latin America,18,0.5759035774858602,0.27572618108786134,0.03555696072508864,0.26110617399583846
BO,Latin America,19,0.6018910358138588,0.22189323114812567,0.00025193534247581274,0.24953731534447446
BO,Latin America,20,0.6206059820686904,0.18741940588644837,0.0,0.21106431723138533
BO,Latin America,21,0.6017700496945351,0.13373734374219273,0.0,0.1506097034710854
BO,Latin America,22,0.5346686636004516,0.08800563128170173,0.0,0.09910845886601169
BO,Latin America,23,0.4244197342308746,0.06298332246498647,0.0,0.07092932500858891
BR,Latin America,0,0.46943006088533057,0.28608890720490765,0.0,0.4711984596016763
BR,Latin America,1,0.3224115269125942,0.27983978095624557,0.0,0.4609059295941533
BR,Latin America,2,0.23000205986010627,0.2730303605852865,0.0,0.4496905755249442
BR,Latin America,3,0.17403186069574136,0.2672424267960845,0.0,0.4401576456662023
BR,Latin America,4,0.15637754649159236,0.26365331009835236,0.0,0.43424624464116796
BR,Latin America,5,0.1840260609184794,0.25873039420097516,0.0,0.42613802957524327
BR,Latin America,6,0.2727904546894066,0.2566842826741431,0.0036478108877092755,0.41600031100357426
BR,Latin America,7,0.37263484806466823,0.34390881277652896,0.0780006345953149,0.4217170553071259
BR,Latin America,8,0.4832880339792702,0.5607097846492086,0.26164812617728606,0.43807881282284217
BR,Latin America,9,0.5538108223830972,0.7664608831737648,0.45058315956092326,0.4264311846695127
BR,Latin America,10,0.603805256538174,0.9137125697802033,0.5978333842497064,0.39576985841476325
BR,Latin America,11,0.6299392966272468,1.0086553627121753,0.6963505780759421,0.3693672420350569
BR,Latin America,12,0.6472203468021835,1.0465703095120862,0.7382424477145113,0.3540934489634918
BR,Latin America,13,0.661761327842483,1.0341726213637035,0.7277067423416561,0.3532206781922611
BR,Latin America,14,0.6814333959227639,0.9686235882984303,0.6628231378945338,0.3656362087506842
BR,Latin America,15,0.6761884796056746,0.8600544190153875,0.5517781430847257,0.3928382518114097
BR,Latin America,16,0.6762640076071627,0.7094629725127243,0.4051500682647632,0.4168446158341852
BR,Latin America,17,0.6668442070086716,0.5249666881015053,0.22872438634262224,0.44029135071316394
BR,Latin America,18,0.6788902945849344,0.3488493744591808,0.0630409255802949,0.45760874387944356
