country,power_scope,workload_scenario,scenario,year,np_pv_mw,np_wind_mw,gen_busbar_mwh,tx_p95_mwkm,tx_np_mwkm,tx_p95_mw,tx_np_mw,foreign_energy_share,mean_import_km,max_import_km,n_corridors,uncovered_share,unmet_mwh_ob1,emax_mwh_ob1,ppeak_mw_ob1,ob_star,unmet_mwh_ob,emax_mwh_ob,ppeak_mw_ob,unmet_mwh_15,emax_mwh_15,ppeak_mw_15,unmet_mwh_20,emax_mwh_20,ppeak_mw_20,perturbation,region,continent
JO,L3,W0,L3_W0,2032,559.729689943296,198.62047411365975,1393166.9687861428,6063483.523852441,9030036.887747489,509.8589312017954,758.3501640569558,1.0000000000000004,7970.934820686391,16215.300732612019,68,0.04993280181242851,43741.13438768738,231.76529165789907,26.992987339261596,1.1,14886.173155558352,146.13975056327217,21.92416023571926,358.890780570012,43.59168335911394,16.640974425802398,1.8295028215136426,1.8295028215136426,1.8295028215136426,P_mix,Asia-Pacific,Asia
JO,L3,W1,L3_W1,2032,558.5478783645492,202.7749240318571,1392889.9326996135,6055161.707925538,9074740.18359099,510.3519118089277,761.322802396406,1.0000000000000004,7996.925159393658,16215.300732612019,70,0.03453590913632466,30253.456403420394,148.67950519360966,17.413143184292416,1.1,6184.211463893533,86.64599530496412,18.853960032267604,127.39734970766821,23.151765223725462,11.895039485034816,0.0,0.0,0.0,P_mix,Asia-Pacific,Asia
JO,L3,W2,L3_W2,2032,545.2744269519999,208.42492213331406,1382064.2544624205,5936445.08557374,8851053.196422271,506.1892134475242,753.699349085314,1.0000000000000002,7897.193585178789,16215.300732612019,70,0.029391415978463887,25746.880397134362,124.77991416560045,8.37840411288817,1.1,610.082562060636,23.837557510577376,8.746964083473557,3.584625280756214,3.584625280756214,3.584625280756214,0.0,0.0,0.0,P_mix,Asia-Pacific,Asia
JO,L3,W3,L3_W3,2032,545.1665661884346,207.17631382031044,1381838.4758555987,5938755.3306941055,8835112.12890619,506.50648566969954,752.3428800087447,1.000000000000001,7894.29941300073,16215.300732612019,69,0.029174038851539172,25556.458033948315,137.32816695611166,8.21503267733663,1.1,273.97708480853333,8.831161748230912,1.9883649477786296,0.0,0.0,0.0,0.0,0.0,0.0,P_mix,Asia-Pacific,Asia
JP,L0,W0,L0_W0,2032,0.0,504.2401518071702,875999.9999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5178829986509172,453665.5068182035,1563.2386804338312,155.8088475394808,1.1,443568.86645018123,1542.0733006535447,155.7370577074321,411077.0639871739,1474.5505954610708,155.50114967914087,382746.81997782434,1430.4852344688725,155.12916828416837,P_mix,Asia-Pacific,Asia
JP,L0,W1,L0_W1,2032,0.0,504.24015180717026,876000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.49377094173717573,432543.344961766,1489.0334838887763,149.5816638937031,1.1,422111.5789274987,1473.0816373122768,149.6451091043388,391014.5468512223,1409.0696934968116,149.31874046656597,364073.1050870007,1371.55734738304,148.99260254066596,P_mix,Asia-Pacific,Asia
JP,L0,W2,L0_W2,2032,0.0,504.24015180717026,876000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4392490331196124,384782.1530127805,1336.3515849186688,133.52221943469976,1.1,371930.8454105349,1306.821805654712,133.54271451072015,340069.521467599,1246.7849813869193,133.4294264798872,316549.49277815607,1218.5208023078637,133.1259993860518,P_mix,Asia-Pacific,Asia
JP,L0,W3,L0_W3,2032,0.0,504.2401518071701,875999.9999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3424573665845255,299992.6531280444,1043.26205119121,95.4657336961366,1.1,281976.4800880334,992.526972672467,95.35324456094563,228323.84262990303,882.0207618180684,95.0814154363746,207694.92336431236,837.5666921159287,95.49168498164411,P_mix,Asia-Pacific,Asia
JP,L1,W0,L1_W0,2032,292.7584696338937,339.0306364507387,895247.2611776006,154719.70698164412,345203.1212218533,140.98210755242715,314.5524543250767,0.42713480750705574,844.1862679091461,844.1862679091461,1,0.3673961730103776,321839.04755709076,1505.4453357692846,147.266328160249,1.1,304123.75974663557,1428.3587553870668,146.91698888150947,251466.0665843834,1290.1563547620487,146.6720649750833,210514.88898905058,1180.0840047080417,145.87044524166166,P_mix,Asia-Pacific,Asia
JP,L1,W1,L1_W1,2032,296.69320246230336,334.57110266251823,894936.508816893,152211.58726280896,339625.25958238955,138.69668437749098,309.4698523417319,0.4202385977789058,844.1862679091461,844.1862679091461,1,0.34363764614887116,301026.5780264111,1399.7357861578494,139.9744624200981,1.1,282775.291724857,1339.504963627331,140.28716720929737,234020.73843264318,1211.833560176805,139.91311565728316,196013.2447236102,1116.134699388471,139.1133984257091,P_mix,Asia-Pacific,Asia
JP,L1,W2,L1_W2,2032,304.6534102144258,325.21968178643624,894292.6326478422,146555.93207720036,327880.2269853172,133.54319615538938,298.767663970837,0.4059497116361822,844.1862679091461,844.1862679091461,1,0.29647346753919984,259710.7575643391,1225.3513011899267,120.83867237410794,1.1,236654.6547692406,1152.0675936816158,120.78392615718026,190012.26580410692,1016.4148944127721,122.18239467332182,159110.86225508596,950.0027763605844,121.00916847302997,P_mix,Asia-Pacific,Asia
JP,L1,W3,L1_W3,2032,314.4164487010278,312.94981621751595,893289.2239191186,137976.5518233784,309668.330331006,125.72558110638339,282.1728059340621,0.3836820866354409,844.1862679091461,844.1862679091461,1,0.23275477088324856,203893.17929372573,875.3294992139707,78.08337964056852,1.1,174588.20200689728,777.5046488143428,77.86467881844418,101840.20407976887,614.7239377488469,79.9796855715158,84122.41652659788,580.4330529206213,80.27492324421985,P_mix,Asia-Pacific,Asia
JP,L2,W0,L2_W0,2032,146.7343595091045,257.21187529319894,985507.1489605402,697107.2599352518,1243428.94796254,214.00753061320086,389.7882702612114,0.9719221793616656,2510.2948464724336,2837.001519675567,5,0.1678158446768754,147006.6799369429,758.4222201559161,89.68947829173439,1.1,116733.84166086675,645.6774347523666,86.63415997060125,45561.67456262109,398.70943018961106,76.24410406043454,14974.92937648688,263.37994441713545,65.09968433528178,P_mix,Asia-Pacific,Asia
JP,L2,W1,L2_W1,2032,151.17831343816198,255.24037220492076,985407.4142843923,699501.3991709428,1250036.6808834372,214.8765951225384,391.99988889573234,0.9714049016214389,2509.3162826613147,2837.001519675567,5,0.1452485262972746,127237.70903641256,655.7726900530859,80.63241685744212,1.1,96784.81948454569,540.5620046500117,80.51007818021395,36145.35321763314,345.9369204257921,71.9972058150454,11503.397443618805,231.70866931495536,61.44443339055974,P_mix,Asia-Pacific,Asia
JP,L2,W2,L2_W2,2032,162.8073174578002,244.9432714214588,985380.3356310976,707589.6871534972,1256890.126874517,217.368867189467,393.24446453822435,0.971231715108284,2509.19543650763,2837.001519675567,5,0.11244609261530239,98502.77713100488,483.7477470332349,56.70399825824315,1.1,59474.661506391116,363.4961758498944,54.61029570669691,16634.92071992432,227.30924029917074,55.532421986031196,4855.04470024472,185.57579783328407,47.070306382001526,P_mix,Asia-Pacific,Asia
JP,L2,W3,L2_W3,2032,171.34381621838438,232.44508733478776,985465.5919451651,716204.8412836363,1249102.6878747814,219.80186429342473,389.1508184636067,0.9709700129251917,2511.896535996219,2837.001519675567,5,0.09464903933621754,82912.55845852655,314.7407981803006,28.623815533557654,1.1,39911.06386189783,140.38048975370876,18.646906635999972,967.6846596808376,73.64273511767182,26.24747578020495,161.83009155278808,35.03955607298652,15.657821886494155,P_mix,Asia-Pacific,Asia
JP,L3,W0,L3_W0,2032,552.1802891946162,208.976067621277,1500728.0634570022,6628311.913277747,9893293.494007593,495.4416901879826,748.6639784512591,0.978703540115669,9478.754909458856,17300.551197168577,65,0.038384118044530915,33624.487407009074,145.05804026143954,19.223798440821426,1.1,7795.8943265401795,42.48064459761395,14.303382176554084,19.70348066037206,6.826266256811466,5.920265699711135,0.0,0.0,0.0,P_mix,Asia-Pacific,Asia
JP,L3,W1,L3_W1,2032,549.8004781845893,204.61904011748882,1489261.7920761704,6558899.439650728,9749281.29108133,493.65196639569336,742.3701007923077,0.9794197430708155,9406.492167064564,17244.316927523378,64,0.02602355072428869,22796.630434476898,94.43022134452372,11.00679106568371,1.1,2397.5294064460286,32.302275580523514,11.600817552296698,5.017357812308916,2.9793521433354226,2.9793521433354226,0.0,0.0,0.0,P_mix,Asia-Pacific,Asia
JP,L3,W2,L3_W2,2032,547.5777194238779,207.95740195645382,1484616.6310432365,6533677.494350334,9743655.851124201,493.43793921773727,744.4179952940648,0.9808963176830521,9365.395639199261,17244.316927523378,59,0.02374287365141534,20798.757318639837,89.63859177607696,6.60766582928671,1.1,81.02371600655812,8.06632168274695,2.777364969411451,0.0,0.0,0.0,0.0,0.0,0.0,P_mix,Asia-Pacific,Asia
JP,L3,W3,L3_W3,2032,547.4100420494937,208.10232875715974,1484541.9284636476,6532941.764199328,9743290.330738045,493.42481240734924,744.4343721989214,0.980962886218434,9364.505041644647,17244.316927523378,59,0.023727804567036683,20785.556800724138,89.34360254058629,6.602801544724655,1.1,45.27126960205313,3.705498223380373,1.1950687189694766,0.0,0.0,0.0,0.0,0.0,0.0,P_mix,Asia-Pacific,Asia
KE,L0,W0,L0_W0,2032,0.0,186.19587611140304,876000.0000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3528864717289789,309128.5492345855,1596.0452273655915,166.448530157073,1.1,286553.662778174,1546.5658617810113,166.91799659186574,224581.91745855153,1363.001356410794,168.94989216712128,184727.8141189646,1279.7433427502901,170.27156668675465,P_mix,Africa/MENA,EurAfrMENA
KE,L0,W1,L0_W1,2032,0.0,186.195876111403,876000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.32973457693917146,288847.48939871415,1522.3601301528436,158.6370752625961,1.1,265383.7688900271,1451.1059918256312,160.3175588700655,208755.82703088917,1304.9270843685292,162.10620592391604,172359.69599953332,1209.7106259718537,163.24314161161072,P_mix,Africa/MENA,EurAfrMENA
KE,L0,W2,L0_W2,2032,0.0,186.19587611140304,876000.0000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2859246834237877,250470.02267923803,1258.701054095389,137.3593314259277,1.1,221497.9803194786,1246.4244875140114,137.81291758834442,167156.6512344163,1102.0386205458885,142.4115410272416,139527.7776981008,1036.169088237769,144.4334123341402,P_mix,Africa/MENA,EurAfrMENA
KE,L0,W3,L0_W3,2032,0.0,186.195876111403,876000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.23350863057443688,204553.56038320673,944.7372991565029,88.64682364503054,1.1,170606.60730987514,857.2576992783065,88.97805601756644,85681.74928152008,678.4817906812232,95.62400969964966,73720.51017169755,644.9951409170277,96.06579669218331,P_mix,Africa/MENA,EurAfrMENA
KE,L1,W0,L1_W0,2032,104.34346113924158,685.1130204272027,914775.0952575986,270426.1462363703,826110.9712724419,263.19421359561784,772.4721123891763,0.908782248393592,780.0953515039929,1009.7651019920568,4,0.22259647670548818,194994.51359400764,999.3986164839923,118.00961798108536,1.1,165800.16744277347,921.3071348764931,116.58261309461913,92000.84203446023,700.3406264246295,114.54841013312279,51959.14206820374,545.9057540485848,111.71602645537214,P_mix,Africa/MENA,EurAfrMENA
KE,L1,W1,L1_W1,2032,106.78381901511429,679.4690095732707,914811.6896519689,270040.9442199703,822932.2499351447,262.70746026587454,769.303129610479,0.9089684512251794,780.9327389010326,1009.7651019920568,4,0.19964747880066974,174891.19142938673,902.0067571712918,108.8363636943928,1.1,144980.25821261943,834.4872931548729,111.58356489347024,79946.83677287903,640.4322754649129,108.6446336552967,45111.145886715916,505.4279068033007,105.21293043595497,P_mix,Africa/MENA,EurAfrMENA
KE,L1,W2,L1_W2,2032,112.53977662825217,662.2812925096614,915058.8353309031,270683.9781181362,811413.7079397973,262.94228110701806,758.6726294148564,0.9132717648730577,782.7863621668358,1009.7651019920568,4,0.1631739450176348,142940.3758354481,690.8652611640207,83.14634759916324,1.1,104745.34001115753,583.8283337771572,81.88458798983291,51181.96224372033,482.30005386798,92.222577286953,29044.526584100335,385.73945326594026,90.69778745473732,P_mix,Africa/MENA,EurAfrMENA
KE,L1,W3,L1_W3,2032,118.89455043331296,640.7238872308287,915504.0245274846,270735.8175160733,795882.0127772173,263.3066727381217,745.390428986782,0.9235858012835556,782.9234452214623,1009.7651019920568,4,0.13531729873786336,118537.95369436828,469.1677105182836,42.15764968712869,1.1,75429.92982282143,298.6709107506513,33.96985974939359,13010.178868014065,215.91235148667195,54.99643717209524,7332.488858283832,153.9925262087519,52.97898841441514,P_mix,Africa/MENA,EurAfrMENA
KE,L2,W0,L2_W0,2032,78.0895875191176,521.0115606193639,961321.408242329,707413.9435984218,1182816.3051611213,300.58173462336424,599.1011481384814,1.0000000000000022,1829.0534144966891,2751.3298870713174,8,0.18106242338158113,158610.6828822651,782.6198672348355,91.09846363098112,1.1,124284.16390641875,637.6089012263254,86.43456108922287,45569.0483149583,353.77132063226117,76.570741343007,14794.205646784583,245.32221447269512,69.81514742135234,P_mix,Africa/MENA,EurAfrMENA
KE,L2,W1,L2_W1,2032,81.19382514213297,522.1170624589776,961409.649978948,711815.2907538854,1193181.520763436,302.03740681940815,603.3108876011106,1.000000000000002,1831.417858453216,2751.3298870713174,8,0.15913970295316565,139406.3797869731,699.8784602644736,81.84629988145647,1.1,104256.18714616113,554.032114482965,81.31538868857479,36951.20910992677,311.54257554299977,71.75325404715385,11875.241006260801,233.042773328797,64.3262736442744,P_mix,Africa/MENA,EurAfrMENA
KE,L2,W2,L2_W2,2032,89.71282276199231,519.8684498038748,961368.7353153919,718531.4101692275,1209818.7960397552,304.23913005476044,609.5812725658672,1.000000000000002,1830.694816181177,2751.3298870713174,8,0.12811705944949267,112230.54407775559,523.3752333667128,57.452587640567344,1.1,68179.33296195226,356.6515436172718,53.777339948230484,17669.69862218324,204.33901066817873,57.9498873664978,5477.476625558026,142.45790284408204,50.5747693107767,P_mix,Africa/MENA,EurAfrMENA
KE,L2,W3,L2_W3,2032,96.58136540828133,514.0697206966621,961429.8579329244,724243.062355225,1218528.5194227172,305.5937668828509,610.6510861049435,1.000000000000002,1832.2394639480358,2751.3298870713174,8,0.1125259268663664,98572.71193493699,368.51272062038754,33.31268808484125,1.1,51412.02313460045,181.55534622867617,21.51835806593793,1364.5981640641303,62.05481481723308,27.359042227447123,373.1616901484557,44.352158938140136,19.22449865973445,P_mix,Africa/MENA,EurAfrMENA
KE,L3,W0,L3_W0,2032,601.0315037444659,134.00882663693335,1438977.6982114422,6554103.263775913,9149996.142934259,523.4747881959779,732.7627882947008,0.987768031525382,8771.79770037218,15342.96380864119,62,0.0446657373389721,39127.185908939566,239.57293741326592,23.888688252032075,1.1,9937.774097678504,74.33869607659342,16.992071946058562,26.12326787844328,12.76155082294602,12.76155082294602,0.0,0.0,0.0,P_mix,Africa/MENA,EurAfrMENA
KE,L3,W1,L3_W1,2032,587.697146586902,144.74079191334232,1436869.622927203,6458076.231649237,9089210.71301057,517.9004747205361,730.3427873176751,0.9887475962071482,8747.265360504603,15342.96380864119,63,0.0311785775221651,27312.43390941662,135.5123204237856,12.961491947481417,1.1,2918.635433652258,36.696124329191576,12.70505630188022,0.8967247424432685,0.4862879374374927,0.4862879374374927,0.0,0.0,0.0,P_mix,Africa/MENA,EurAfrMENA
KE,L3,W2,L3_W2,2032,577.152880611269,154.22697475330008,1433027.6450801536,6378137.869081952,9031893.06325965,514.1401056351822,729.5084833315866,0.9899494442515852,8702.52357768791,15342.96380864119,63,0.02834025427845725,24826.06274792855,120.70673213374866,7.76551016298265,1.1,108.85690722011472,5.099659188412205,1.449213127807507,0.0,0.0,0.0,0.0,0.0,0.0,P_mix,Africa/MENA,EurAfrMENA
KE,L3,W3,L3_W3,2032,576.6226980073396,154.56199297279935,1432839.4625285768,6374457.581919195,9027172.186091406,513.9542190403682,729.3099195657558,0.9899311872339112,8700.908750297167,15342.96380864119,63,0.02832286836209283,24810.83268519332,121.10317059225736,7.758456179169452,1.1,82.08508211626457,4.279871252582016,1.43713743034448,0.0,0.0,0.0,0.0,0.0,0.0,P_mix,Africa/MENA,EurAfrMENA
KH,L0,W0,L0_W0,2032,0.0,946.5755538944926,876000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5625460385078029,492790.3297328355,1566.374087581803,152.7258461282186,1.1,486167.09505829884,1549.7310719643303,152.69504710846425,468105.6227395349,1486.2088719153326,152.65804960513987,454999.0763818368,1438.1320185367192,152.52615219695505,P_mix,Asia-Pacific,Asia
KH,L0,W1,L0_W1,2032,0.0,946.5755538944926,876000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5383832930402869,471623.76470329124,1502.2049416854422,146.79221234231485,1.1,464796.1218329826,1479.0662560878409,146.7741181804779,448135.55964072386,1422.286166785477,146.71414349207788,435769.43341912853,1379.312489257159,146.62214063512207,P_mix,Asia-Pacific,Asia
KH,L0,W2,L0_W2,2032,0.0,946.5755538944926,876000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.48308534674485554,423182.7637484935,1338.5050055375439,131.24138968974634,1.1,414531.2570377659,1310.8806027561889,131.24647669646282,396707.57311707427,1257.9312877106975,131.30868105792908,386218.1062027104,1218.9387440258718,131.19969048960024,P_mix,Asia-Pacific,Asia
KH,L0,W3,L0_W3,2032,0.0,946.5755538944926,876000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.37952793746027175,332466.4732151981,1058.939855389457,94.83130599549811,1.1,319268.6671446466,1015.4767509588783,94.82543464423301,282537.8972289137,888.1632164406459,94.7777292645437,272321.1156687931,847.4904001693576,95.12079208581638,P_mix,Asia-Pacific,Asia
KH,L1,W0,L1_W0,2032,156.2069622866703,668.6810717673907,906944.3469095995,215970.80873567238,697686.1610969311,260.8516065702012,663.5160184677547,0.8295201952740326,633.1552250564707,1045.129950536275,3,0.26288532075629883,230287.54098251782,1231.527589269608,118.03528620361966,1.1,204809.1382959006,1167.4941198179936,116.81449351203125,135182.08212791468,890.242340868922,112.60543446780059,88036.49898817092,740.206235089456,109.90930044562919,P_mix,Asia-Pacific,Asia
KH,L1,W1,L1_W1,2032,160.13646315504235,659.1458959811351,907102.9152669397,216520.76764235948,694104.0023319685,261.6351137304446,661.4773258805266,0.8332884970392533,633.7689410963156,1045.129950536275,3,0.24004707139098239,210281.23453850055,1144.7989067767307,110.52619696874669,1.1,184322.1521615222,1078.5182512691276,110.65445111924856,120990.83777917047,821.2802880149607,107.20263818136719,78507.1452800886,705.3225552859955,103.71051277594194,P_mix,Asia-Pacific,Asia
KH,L1,W2,L1_W2,2032,169.5451774419155,639.5744981796631,907362.8472652256,218775.52906217607,686279.4630336197,263.8137756177497,656.2837733749764,0.8385380843422472,635.9021451045394,1045.129950536275,3,0.20015533908613062,175336.07703945044,920.6950735919459,89.93062153584643,1.1,142771.4077769583,836.1114016196578,88.83632254048813,85617.97867600895,646.2927039856653,91.29911607629087,54872.56973985663,543.1301395233259,88.70799752983874,P_mix,Asia-Pacific,Asia
KH,L1,W3,L1_W3,2032,180.11038533902087,616.9211053585295,907428.8967834226,218689.8954226582,670823.7498016602,264.0940995266707,645.1050013270778,0.8394988242138698,636.9285569088613,1045.129950536275,3,0.16033403782865283,140452.61713789986,643.760945020303,49.13367208574683,1.1,102341.55180306469,457.6341695427935,44.68294241801716,27750.60596749115,316.8835230956921,55.89795807965281,17035.946801355687,304.083236903006,55.418974797333135,P_mix,Asia-Pacific,Asia
KH,L2,W0,L2_W0,2032,97.43161634556758,1339.236524523063,970272.3001535991,794097.1595328714,4612020.11785021,279.52315419584824,1378.513785382549,0.938563429779262,2204.706438912717,2869.465348376698,8,0.1782218542248136,156122.34430093676,920.0020344214978,85.30740554349487,1.1,127079.27292355221,849.3866032414626,81.64903131036114,58200.145302153345,492.083791528055,76.47565340607207,25929.286919083483,351.0063956121296,77.36322630285812,P_mix,Asia-Pacific,Asia
KH,L2,W1,L2_W1,2032,99.51884340440043,1336.9990551612943,970482.5803043135,795894.6772755099,4628026.315134984,280.07120365393166,1380.8042914602609,0.9411419332812867,2203.2266555249544,2869.465348376698,7,0.15551410056926376,136230.35209867507,860.0625717755153,76.77130227153692,1.1,107115.2184884606,725.4981649671462,75.95978070452479,48194.26041183958,467.4587514385941,71.96102134903335,21536.37901966286,315.89769623209054,72.48328145189163,P_mix,Asia-Pacific,Asia
KH,L2,W2,L2_W2,2032,105.15493020617913,1335.640399487351,971087.984584704,800991.8389246445,4678084.059780291,280.7948938150214,1389.653774554097,0.9459720305167265,2206.040395946575,2869.465348376698,8,0.12209835503558376,106958.15901117139,733.5872397085226,54.21670358827069,1.1,69129.03268046603,502.61801092395945,52.05572847362496,26366.49626538832,333.3359767820307,62.73456296035816,11917.805563448337,237.0047414014706,61.74687384962228,P_mix,Asia-Pacific,Asia
KH,L2,W3,L2_W3,2032,110.48138180169713,1314.1586539679784,971720.3554955462,805245.6510120479,4657403.766451107,281.04354020147446,1377.6946000854932,0.9504049777209798,2210.9373891671585,2869.465348376698,8,0.10169246353537374,89082.59805698741,600.9585288622329,30.182791934654286,1.1,46820.87232108806,240.58437309967576,20.748744233437932,4303.726968990958,138.36552125471636,37.38787211984094,2029.9644696707896,96.76356845367765,32.767540639355545,P_mix,Asia-Pacific,Asia
KH,L3,W0,L3_W0,2032,561.9700296574991,210.30578383488853,1551932.977139858,7172238.56771775,10517087.667026876,512.554085334511,767.6884873814436,0.9938790255000044,9471.022485097463,19304.530250069554,67,0.03552170964700012,31117.017650772104,155.2948049633569,16.762004933704258,1.1,5639.934499097537,48.41274127808936,12.328748449552323,15.021670303523678,9.48918330893521,5.285440163349666,0.0,0.0,0.0,P_mix,Asia-Pacific,Asia
KH,L3,W1,L3_W1,2032,542.6692313055155,222.1925793243354,1542251.464321753,6982382.641441165,10314945.690792788,504.9300758407437,760.3105741028124,0.9940266579900006,9410.399348931302,19304.530250069554,64,0.024526955242479588,21485.612792412117,110.10399079369836,9.00795024195807,1.1,1519.8559511792325,35.14422399442643,10.38779090385669,5.37665296469941,3.741293452209877,2.5419328153469096,0.0,0.0,0.0,P_mix,Asia-Pacific,Asia
KH,L3,W2,L3_W2,2032,533.1291761909539,229.72447661625193,1539049.3498772862,6915163.760475962,10248068.400464619,501.95685847264593,757.9835361347136,0.9933449465080076,9384.521131829502,19304.530250069554,63,0.023075414219883857,20214.062856618257,106.05299425036581,6.087597536658272,1.1,45.895524583670806,10.671836639842274,3.755041552202325,0.0,0.0,0.0,0.0,0.0,0.0,P_mix,Asia-Pacific,Asia
KH,L3,W3,L3_W3,2032,533.0162033039095,229.86224126758952,1539132.3905611723,6915494.8240633,10250228.98940276,501.93401955736994,757.9953748382302,0.9933189812165886,9385.252534772571,19304.530250069554,63,0.023068553906987914,20208.053222521412,105.87684266704446,6.084436920859289,1.1,22.966228396340753,2.3073646290664738,1.1065427351853547,0.0,0.0,0.0,0.0,0.0,0.0,P_mix,Asia-Pacific,Asia
KR,L0,W0,L0_W0,2032,0.0,792.0888537191383,876000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5389230167800105,472096.56269928924,1590.7863619929178,155.46188328293624,1.1,462363.14939234813,1566.7093152585285,155.29039176864526,432471.9696051937,1500.9453556656954,154.78827940280397,405395.14691823535,1447.9093190532992,154.37285337886829,P_mix,Asia-Pacific,Asia
KR,L0,W1,L0_W1,2032,0.0,792.0888537191383,876000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5155882872689256,451655.33964757866,1532.7690599669818,149.4429006265756,1.1,441343.34194664273,1496.7698959574627,149.4733740015032,412777.6843878083,1439.629714220151,148.97236152675214,386752.52237319585,1385.5693274367527,148.5181179537127,P_mix,Asia-Pacific,Asia
KR,L0,W2,L0_W2,2032,0.0,792.0888537191386,876000.0000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.46345030234657036,405982.46485559567,1396.4405094357498,133.72104679062858,1.1,392780.05535045196,1365.3109018673042,133.6434208350036,361666.4217066675,1276.4820459188777,133.51666712071892,338439.85771269066,1231.9174896196025,133.23502291456268,P_mix,Asia-Pacific,Asia
KR,L0,W3,L0_W3,2032,0.0,792.0888537191383,876000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.36772321073456293,322125.5326034771,1181.2765570415586,96.36556899340913,1.1,304185.9827912782,1072.0551915761696,96.15683198863002,249260.58233616405,907.3788177744499,95.94650980031075,227685.84563762893,858.5374435027362,96.43786741910873,P_mix,Asia-Pacific,Asia
KR,L1,W0,L1_W0,2032,254.34834883212392,766.1278672921046,919349.1769784935,432904.9579925147,1374901.2305990122,295.5812083236493,842.3722653344175,0.765259549187739,1144.3893726363763,1363.3202399220468,2,0.3639682281838021,318836.1678890106,1435.8924287231398,145.83687247269987,1.1,300291.9964211272,1385.993258454831,145.4851988785775,245781.8910278278,1260.1215605802804,144.29238829203422,203190.58279639858,1155.3134147144024,142.6803946976876,P_mix,Asia-Pacific,Asia
KR,L1,W1,L1_W1,2032,259.19094931394636,743.3968400059118,919637.8042431816,436159.1272294429,1348374.9621884117,297.1425102308099,827.8132980021304,0.770043859478641,1144.98208815686,1363.3202399220468,2,0.34070714384791667,298459.45801077504,1371.3597884459566,138.57573183123122,1.1,279339.6655441041,1304.961294388299,138.83720193310702,228787.02381244968,1187.1009371795822,137.5914875426436,189202.61324480156,1085.7114017110537,136.04700651834997,P_mix,Asia-Pacific,Asia
KR,L1,W2,L1_W2,2032,268.8627295552981,695.5308739080211,920335.6438136335,442852.85029654845,1293349.0766331584,300.4993609513202,798.1473822108042,0.7822713954180662,1145.1448771737391,1363.3202399220468,2,0.2950672968078609,258478.9520036862,1165.3588155153266,119.37341089936466,1.1,234375.71736044172,1108.6859211365336,119.08013716562232,185398.49781834468,999.5869814806647,120.04718526080167,153148.0640329017,918.4861611443164,118.46798193869341,P_mix,Asia-Pacific,Asia
KR,L1,W3,L1_W3,2032,281.56656758653946,631.1565815398457,921159.7036313146,451161.9658528781,1217388.6887860778,305.269534235073,757.7676558125339,0.7978779040522219,1143.1817074872135,1363.3202399220468,2,0.233361628742729,204424.78677863057,833.9750403577062,76.7132054147276,1.1,174653.90245535676,747.1210065103921,76.07438655061596,99182.71956170976,604.759090248722,77.75601424316955,79448.48105034667,558.9717897130213,78.10028257755718,P_mix,Asia-Pacific,Asia
KR,L2,W0,L2_W0,2032,124.87201036255156,257.8629184190445,958205.3265907407,491740.6996308135,851414.9577187456,212.75461593879646,381.0867385468848,0.9979191851684737,1789.7913170020865,2382.892228003959,5,0.1794950779755622,157237.68830659246,780.6192220181357,92.07803474688873,1.1,126194.96434729315,692.6599586550437,88.5518084017099,51102.663604913825,462.57207470105055,76.62004584621653,17256.58118673561,290.49129172694836,64.90567939186924,P_mix,Asia-Pacific,Asia
KR,L2,W1,L2_W1,2032,129.23111558913308,255.48212667359346,958111.0701805194,493130.4364182447,855015.8590057704,213.83213044393372,383.1281064722958,0.9979987904349592,1787.326239544319,2382.892228003959,5,0.15681461427264115,137369.60210283365,701.2821098096156,83.74443586716484,1.1,106094.61602737884,630.3256318999611,82.4151039960167,41147.41543161644,420.06814683769073,72.11443397528554,13422.683149129876,265.80666970006945,59.44576733902251,P_mix,Asia-Pacific,Asia
KR,L2,W2,L2_W2,2032,140.52124667583578,245.41159112594207,958059.823767331,497965.75758935226,859401.6241477268,216.35319819237236,384.6656791711842,0.9984002317105739,1785.2936789934565,2382.892228003959,5,0.12285630566646094,107622.12376381978,515.8392947996545,60.72099152363573,1.1,67941.18712590207,409.71360178930473,57.72147904485445,19799.524155639803,270.54138588718706,56.70080169642907,5627.716123372843,188.0289788841852,47.89757409267199,P_mix,Asia-Pacific,Asia
